Ballot Style,Cast Vote Record,Precinct,rank1,rank2,rank3,numSeats,numCands
ST LOUIS PARK W-3 P-09,155676,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-12,155677,ST LOUIS PARK W-3 P-12,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,155681,ST LOUIS PARK W-3 P-10,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,155683,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,155686,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,155694,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-12,155701,ST LOUIS PARK W-3 P-12,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-09,155705,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,155720,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-12,155721,ST LOUIS PARK W-3 P-12,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-10,155725,ST LOUIS PARK W-3 P-10,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,155729,ST LOUIS PARK W-3 P-09,Jim Leuthner,skipped,skipped,1,4
ST LOUIS PARK W-3 P-11,155730,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,155731,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-11,155740,ST LOUIS PARK W-3 P-11,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,155741,ST LOUIS PARK W-3 P-09,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-09,155750,ST LOUIS PARK W-3 P-09,Sue Budd,skipped,skipped,1,4
ST LOUIS PARK W-3 P-12,155752,ST LOUIS PARK W-3 P-12,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,155755,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,155760,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-09,155776,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,skipped,1,4
ST LOUIS PARK W-3 P-09,155777,ST LOUIS PARK W-3 P-09,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-09,155782,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,155787,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,155793,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-09,155798,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-12,155799,ST LOUIS PARK W-3 P-12,Sue Budd,Saul Eugene,skipped,1,4
ST LOUIS PARK W-3 P-11,155810,ST LOUIS PARK W-3 P-11,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-12,155813,ST LOUIS PARK W-3 P-12,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-12,155818,ST LOUIS PARK W-3 P-12,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-09,155828,ST LOUIS PARK W-3 P-09,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-09,155830,ST LOUIS PARK W-3 P-09,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-12,155831,ST LOUIS PARK W-3 P-12,Jim Leuthner,Sue Budd,Saul Eugene,1,4
ST LOUIS PARK W-3 P-10,155833,ST LOUIS PARK W-3 P-10,Jim Leuthner,Saul Eugene,Sue Budd,1,4
ST LOUIS PARK W-3 P-10,155835,ST LOUIS PARK W-3 P-10,Sue Budd,Saul Eugene,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-12,155838,ST LOUIS PARK W-3 P-12,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-11,155839,ST LOUIS PARK W-3 P-11,Saul Eugene,Sue Budd,Jim Leuthner,1,4
ST LOUIS PARK W-3 P-10,155848,ST LOUIS PARK W-3 P-10,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-12,155853,ST LOUIS PARK W-3 P-12,Sue Budd,Jim Leuthner,Saul Eugene,1,4
ST LOUIS PARK W-3 P-12,155854,ST LOUIS PARK W-3 P-12,Jim Leuthner,Sue Budd,skipped,1,4
ST LOUIS PARK W-3 P-12,155862,ST LOUIS PARK W-3 P-12,Sue Budd,Jim Leuthner,skipped,1,4
