,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,numSeats,numCands
22607,PP,Wirreanda Public,13993,Formal,MP,PALMER Ryan,skipped,1,2
22608,PP,Wirreanda Public,13994,Formal,MP,PALMER Ryan,skipped,1,2
22609,PP,Wirreanda Public,13995,Formal,MP,PALMER Ryan,skipped,1,2
22610,PP,Wirreanda Public,13996,Formal,MP,PALMER Ryan,skipped,1,2
22611,PP,Wirreanda Public,13997,Formal,MP,PALMER Ryan,skipped,1,2
22612,PP,Wirreanda Public,13998,Formal,MP,PALMER Ryan,skipped,1,2
22613,PP,Wirreanda Public,13999,Formal,MP,PALMER Ryan,skipped,1,2
22614,PP,Wirreanda Public,14000,Formal,MP,PALMER Ryan,skipped,1,2
22615,PP,Wirreanda Public,14001,Formal,MP,PALMER Ryan,skipped,1,2
22616,PP,Wirreanda Public,14002,Formal,MP,PALMER Ryan,skipped,1,2
22617,PP,Wirreanda Public,14003,Formal,MP,PALMER Ryan,skipped,1,2
22618,PP,Wirreanda Public,14004,Formal,MP,PALMER Ryan,skipped,1,2
22619,PP,Wirreanda Public,14005,Formal,MP,PALMER Ryan,skipped,1,2
22620,PP,Wirreanda Public,14006,Formal,MP,PALMER Ryan,skipped,1,2
22621,PP,Wirreanda Public,14007,Formal,MP,PALMER Ryan,skipped,1,2
22622,PP,Wirreanda Public,14008,Formal,MP,PALMER Ryan,skipped,1,2
22623,PP,Wirreanda Public,14009,Formal,MP,PALMER Ryan,skipped,1,2
22624,PP,Wirreanda Public,14010,Formal,MP,PALMER Ryan,skipped,1,2
22625,PP,Wirreanda Public,14011,Formal,MP,PALMER Ryan,skipped,1,2
22626,PP,Wirreanda Public,14012,Formal,MP,PALMER Ryan,skipped,1,2
22627,PP,Wirreanda Public,14013,Formal,MP,PALMER Ryan,skipped,1,2
22628,PP,Wirreanda Public,14014,Formal,MP,PALMER Ryan,skipped,1,2
22629,PP,Wirreanda Public,14015,Formal,MP,PALMER Ryan,skipped,1,2
22630,PP,Wirreanda Public,14016,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
22631,PP,Wirreanda Public,14017,Formal,MP,PALMER Ryan,skipped,1,2
22632,PP,Wirreanda Public,14018,Formal,MP,PALMER Ryan,skipped,1,2
22633,PP,Wirreanda Public,14019,Formal,MP,PALMER Ryan,skipped,1,2
22634,PP,Wirreanda Public,14020,Formal,MP,PALMER Ryan,skipped,1,2
22635,PP,Wirreanda Public,14021,Formal,MP,PALMER Ryan,skipped,1,2
22636,PP,Wirreanda Public,14022,Formal,MP,PALMER Ryan,skipped,1,2
22637,PP,Wirreanda Public,14023,Formal,MP,PALMER Ryan,skipped,1,2
22638,PP,Wirreanda Public,14024,Formal,MP,PALMER Ryan,skipped,1,2
22639,PP,Wirreanda Public,14025,Formal,MP,PALMER Ryan,skipped,1,2
22640,PP,Wirreanda Public,14026,Formal,MP,PALMER Ryan,skipped,1,2
22641,PP,Wirreanda Public,14027,Formal,MP,PALMER Ryan,skipped,1,2
22642,PP,Wirreanda Public,14028,Formal,MP,PALMER Ryan,skipped,1,2
22643,PP,Wirreanda Public,14029,Formal,MP,PALMER Ryan,skipped,1,2
22644,PP,Wirreanda Public,14030,Formal,MP,PALMER Ryan,skipped,1,2
22645,PP,Wirreanda Public,14031,Formal,MP,PALMER Ryan,skipped,1,2
22646,PP,Wirreanda Public,14032,Formal,MP,PALMER Ryan,skipped,1,2
22647,PP,Wirreanda Public,14033,Formal,MP,PALMER Ryan,skipped,1,2
22648,PP,Wirreanda Public,14034,Formal,MP,PALMER Ryan,skipped,1,2
22649,PP,Wirreanda Public,14035,Formal,MP,PALMER Ryan,skipped,1,2
22650,PP,Wirreanda Public,14036,Formal,MP,PALMER Ryan,skipped,1,2
22651,PP,Wirreanda Public,14037,Formal,MP,PALMER Ryan,skipped,1,2
22652,PP,Wirreanda Public,14038,Formal,MP,PALMER Ryan,skipped,1,2
22653,PP,Wirreanda Public,14039,Formal,MP,PALMER Ryan,skipped,1,2
22654,PP,Wirreanda Public,14040,Formal,MP,PALMER Ryan,skipped,1,2
22655,PP,Wirreanda Public,14041,Formal,MP,PALMER Ryan,skipped,1,2
22656,PP,Wirreanda Public,14042,Formal,MP,PALMER Ryan,skipped,1,2
22657,PP,Wirreanda Public,14043,Formal,MP,PALMER Ryan,skipped,1,2
22658,PP,Wirreanda Public,14044,Formal,MP,PALMER Ryan,skipped,1,2
22659,PP,Wirreanda Public,14045,Formal,MP,PALMER Ryan,skipped,1,2
22660,PP,Wirreanda Public,14046,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
22661,PP,Wirreanda Public,14047,Formal,MP,PALMER Ryan,skipped,1,2
22662,PP,Wirreanda Public,14048,Formal,MP,PALMER Ryan,skipped,1,2
22663,PP,Wirreanda Public,14049,Formal,MP,PALMER Ryan,skipped,1,2
22664,PP,Wirreanda Public,14050,Formal,MP,PALMER Ryan,skipped,1,2
22665,PP,Wirreanda Public,14051,Formal,MP,PALMER Ryan,skipped,1,2
22666,PP,Wirreanda Public,14052,Formal,MP,PALMER Ryan,skipped,1,2
22667,PP,Wirreanda Public,14053,Formal,MP,PALMER Ryan,skipped,1,2
22668,PP,Wirreanda Public,14054,Formal,MP,PALMER Ryan,skipped,1,2
22669,PP,Wirreanda Public,14055,Formal,MP,PALMER Ryan,skipped,1,2
22670,PP,Wirreanda Public,14056,Formal,MP,PALMER Ryan,skipped,1,2
22671,PP,Wirreanda Public,14057,Formal,MP,PALMER Ryan,skipped,1,2
22672,PP,Wirreanda Public,14058,Formal,MP,PALMER Ryan,skipped,1,2
22673,PP,Wirreanda Public,14059,Formal,MP,PALMER Ryan,skipped,1,2
22674,PP,Wirreanda Public,14060,Formal,MP,PALMER Ryan,skipped,1,2
22675,PP,Wirreanda Public,14061,Formal,MP,PALMER Ryan,skipped,1,2
22676,PP,Wirreanda Public,14062,Formal,MP,PALMER Ryan,skipped,1,2
22677,PP,Wirreanda Public,14063,Formal,MP,PALMER Ryan,skipped,1,2
22678,PP,Wirreanda Public,14064,Formal,MP,PALMER Ryan,skipped,1,2
22679,PP,Wirreanda Public,14065,Formal,MP,PALMER Ryan,skipped,1,2
22680,PP,Wirreanda Public,14066,Formal,MP,PALMER Ryan,skipped,1,2
22681,PP,Wirreanda Public,14067,Formal,MP,PALMER Ryan,skipped,1,2
22682,PP,Wirreanda Public,14068,Formal,MP,PALMER Ryan,skipped,1,2
22683,PP,Wirreanda Public,14069,Formal,MP,PALMER Ryan,skipped,1,2
22684,PP,Wirreanda Public,14070,Formal,MP,PALMER Ryan,skipped,1,2
22685,PP,Wirreanda Public,14071,Formal,MP,PALMER Ryan,skipped,1,2
22686,PP,Wirreanda Public,14072,Formal,MP,PALMER Ryan,skipped,1,2
22687,PP,Wirreanda Public,14073,Formal,MP,PALMER Ryan,skipped,1,2
22688,PP,Wirreanda Public,14074,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
22689,PP,Wirreanda Public,14075,Formal,MP,PALMER Ryan,skipped,1,2
22690,PP,Wirreanda Public,14076,Formal,MP,PALMER Ryan,skipped,1,2
22691,PP,Wirreanda Public,14077,Formal,MP,PALMER Ryan,skipped,1,2
22692,PP,Wirreanda Public,14078,Formal,MP,PALMER Ryan,skipped,1,2
22693,PP,Wirreanda Public,14079,Formal,MP,PALMER Ryan,skipped,1,2
22694,PP,Wirreanda Public,14080,Formal,MP,PALMER Ryan,skipped,1,2
22695,PP,Wirreanda Public,14081,Formal,MP,PALMER Ryan,skipped,1,2
22696,PP,Wirreanda Public,14082,Formal,MP,PALMER Ryan,skipped,1,2
22697,PP,Wirreanda Public,14083,Formal,MP,ANDERSON Leah,skipped,1,2
22698,PP,Wirreanda Public,14084,Formal,MP,ANDERSON Leah,skipped,1,2
22699,PP,Wirreanda Public,14085,Formal,MP,ANDERSON Leah,skipped,1,2
22700,PP,Wirreanda Public,14086,Formal,MP,ANDERSON Leah,skipped,1,2
22701,PP,Wirreanda Public,14087,Formal,MP,ANDERSON Leah,skipped,1,2
22702,PP,Wirreanda Public,14088,Formal,MP,ANDERSON Leah,skipped,1,2
22703,PP,Wirreanda Public,14089,Formal,MP,ANDERSON Leah,skipped,1,2
22704,PP,Wirreanda Public,14090,Formal,MP,ANDERSON Leah,skipped,1,2
22705,PP,Wirreanda Public,14091,Formal,MP,ANDERSON Leah,skipped,1,2
22706,PP,Wirreanda Public,14092,Formal,MP,ANDERSON Leah,skipped,1,2
22707,PP,Wirreanda Public,14093,Formal,MP,ANDERSON Leah,skipped,1,2
22708,PP,Wirreanda Public,14094,Formal,MP,ANDERSON Leah,skipped,1,2
22709,PP,Wirreanda Public,14095,Formal,MP,ANDERSON Leah,skipped,1,2
22710,PP,Wirreanda Public,14096,Formal,MP,ANDERSON Leah,skipped,1,2
22711,PP,Wirreanda Public,14097,Formal,MP,ANDERSON Leah,skipped,1,2
22712,PP,Wirreanda Public,14098,Formal,MP,ANDERSON Leah,skipped,1,2
22713,PP,Wirreanda Public,14099,Formal,MP,ANDERSON Leah,skipped,1,2
22714,PP,Wirreanda Public,14100,Formal,MP,ANDERSON Leah,skipped,1,2
22715,PP,Wirreanda Public,14101,Formal,MP,ANDERSON Leah,skipped,1,2
22716,PP,Wirreanda Public,14102,Formal,MP,ANDERSON Leah,skipped,1,2
22717,PP,Wirreanda Public,14103,Formal,MP,ANDERSON Leah,skipped,1,2
22718,PP,Wirreanda Public,14104,Formal,MP,ANDERSON Leah,skipped,1,2
22719,PP,Wirreanda Public,14105,Formal,MP,ANDERSON Leah,skipped,1,2
22720,PP,Wirreanda Public,14106,Formal,MP,ANDERSON Leah,skipped,1,2
22721,PP,Wirreanda Public,14107,Formal,MP,ANDERSON Leah,skipped,1,2
22722,PP,Wirreanda Public,14108,Formal,MP,ANDERSON Leah,skipped,1,2
22723,PP,Wirreanda Public,14109,Formal,MP,ANDERSON Leah,skipped,1,2
22724,PP,Wirreanda Public,14110,Formal,MP,ANDERSON Leah,skipped,1,2
22725,PP,Wirreanda Public,14111,Formal,MP,ANDERSON Leah,skipped,1,2
22726,PP,Wirreanda Public,14112,Formal,MP,ANDERSON Leah,skipped,1,2
22727,PP,Wirreanda Public,14113,Formal,MP,ANDERSON Leah,skipped,1,2
22728,PP,Wirreanda Public,14114,Formal,MP,ANDERSON Leah,skipped,1,2
22729,PP,Wirreanda Public,14115,Formal,MP,ANDERSON Leah,skipped,1,2
22730,PP,Wirreanda Public,14116,Formal,MP,ANDERSON Leah,skipped,1,2
22731,PP,Wirreanda Public,14117,Formal,MP,ANDERSON Leah,skipped,1,2
22732,PP,Wirreanda Public,14118,Formal,MP,ANDERSON Leah,skipped,1,2
22733,PP,Wirreanda Public,14119,Formal,MP,ANDERSON Leah,skipped,1,2
22734,PP,Wirreanda Public,14120,Formal,MP,ANDERSON Leah,skipped,1,2
22735,PP,Wirreanda Public,14121,Formal,MP,ANDERSON Leah,skipped,1,2
22736,PP,Wirreanda Public,14122,Formal,MP,ANDERSON Leah,skipped,1,2
22737,PP,Wirreanda Public,14123,Formal,MP,ANDERSON Leah,skipped,1,2
22738,PP,Wirreanda Public,14124,Formal,MP,ANDERSON Leah,skipped,1,2
22739,PP,Wirreanda Public,14125,Formal,MP,ANDERSON Leah,skipped,1,2
22740,PP,Wirreanda Public,14126,Formal,MP,ANDERSON Leah,skipped,1,2
22741,PP,Wirreanda Public,14127,Formal,MP,PALMER Ryan,skipped,1,2
22742,PP,Wirreanda Public,14128,Formal,MP,ANDERSON Leah,skipped,1,2
22743,PP,Wirreanda Public,14129,Formal,MP,ANDERSON Leah,skipped,1,2
22744,PP,Wirreanda Public,14130,Formal,MP,ANDERSON Leah,skipped,1,2
22745,PP,Wirreanda Public,14131,Formal,MP,ANDERSON Leah,skipped,1,2
22746,PP,Wirreanda Public,14132,Formal,MP,ANDERSON Leah,skipped,1,2
22747,PP,Wirreanda Public,14133,Formal,MP,PALMER Ryan,skipped,1,2
22748,PP,Wirreanda Public,14134,Formal,MP,PALMER Ryan,skipped,1,2
22749,PP,Wirreanda Public,14135,Formal,MP,PALMER Ryan,skipped,1,2
22750,PP,Wirreanda Public,14136,Formal,MP,PALMER Ryan,skipped,1,2
22751,PP,Wirreanda Public,14137,Formal,MP,PALMER Ryan,skipped,1,2
22752,PP,Wirreanda Public,14138,Formal,MP,PALMER Ryan,skipped,1,2
22753,PP,Wirreanda Public,14139,Formal,MP,PALMER Ryan,skipped,1,2
22754,PP,Wirreanda Public,14140,Formal,MP,PALMER Ryan,skipped,1,2
22755,PP,Wirreanda Public,14141,Formal,MP,PALMER Ryan,skipped,1,2
22756,PP,Wirreanda Public,14142,Formal,MP,PALMER Ryan,skipped,1,2
22757,PP,Wirreanda Public,14143,Formal,MP,PALMER Ryan,skipped,1,2
22758,PP,Wirreanda Public,14144,Formal,MP,PALMER Ryan,skipped,1,2
22759,PP,Wirreanda Public,14145,Formal,MP,PALMER Ryan,skipped,1,2
22760,PP,Wirreanda Public,14146,Formal,MP,PALMER Ryan,skipped,1,2
22761,PP,Wirreanda Public,14147,Formal,MP,PALMER Ryan,skipped,1,2
22762,PP,Wirreanda Public,14148,Formal,MP,PALMER Ryan,skipped,1,2
22763,PP,Wirreanda Public,14149,Formal,MP,PALMER Ryan,skipped,1,2
22764,PP,Wirreanda Public,14150,Formal,MP,PALMER Ryan,skipped,1,2
22765,PP,Wirreanda Public,14151,Formal,MP,PALMER Ryan,skipped,1,2
22766,PP,Wirreanda Public,14152,Formal,MP,PALMER Ryan,skipped,1,2
22767,PP,Wirreanda Public,14153,Formal,MP,PALMER Ryan,skipped,1,2
22768,PP,Wirreanda Public,14154,Formal,MP,PALMER Ryan,skipped,1,2
22769,PP,Wirreanda Public,14155,Formal,MP,PALMER Ryan,skipped,1,2
22770,PP,Wirreanda Public,14156,Formal,MP,PALMER Ryan,skipped,1,2
22771,PP,Wirreanda Public,14157,Formal,MP,PALMER Ryan,skipped,1,2
22772,PP,Wirreanda Public,14158,Formal,MP,PALMER Ryan,skipped,1,2
22773,PP,Wirreanda Public,14159,Formal,MP,PALMER Ryan,skipped,1,2
22774,PP,Wirreanda Public,14160,Formal,MP,PALMER Ryan,skipped,1,2
22775,PP,Wirreanda Public,14161,Formal,MP,PALMER Ryan,skipped,1,2
22776,PP,Wirreanda Public,14162,Formal,MP,PALMER Ryan,skipped,1,2
22777,PP,Wirreanda Public,14163,Formal,MP,PALMER Ryan,skipped,1,2
22778,PP,Wirreanda Public,14164,Formal,MP,PALMER Ryan,skipped,1,2
22779,PP,Wirreanda Public,14165,Formal,MP,PALMER Ryan,skipped,1,2
22780,PP,Wirreanda Public,14166,Formal,MP,PALMER Ryan,skipped,1,2
22781,PP,Wirreanda Public,14167,Formal,MP,PALMER Ryan,skipped,1,2
22782,PP,Wirreanda Public,14168,Formal,MP,PALMER Ryan,skipped,1,2
22783,PP,Wirreanda Public,14169,Formal,MP,PALMER Ryan,skipped,1,2
22784,PP,Wirreanda Public,14170,Formal,MP,PALMER Ryan,skipped,1,2
22785,PP,Wirreanda Public,14171,Formal,MP,PALMER Ryan,skipped,1,2
22786,PP,Wirreanda Public,14172,Formal,MP,PALMER Ryan,skipped,1,2
22787,PP,Wirreanda Public,14173,Formal,MP,PALMER Ryan,skipped,1,2
22788,PP,Wirreanda Public,14174,Formal,MP,PALMER Ryan,skipped,1,2
22789,PP,Wirreanda Public,14175,Formal,MP,PALMER Ryan,skipped,1,2
22790,PP,Wirreanda Public,14176,Formal,MP,PALMER Ryan,skipped,1,2
22791,PP,Wirreanda Public,14177,Formal,MP,PALMER Ryan,skipped,1,2
22792,PP,Wirreanda Public,14178,Formal,MP,PALMER Ryan,skipped,1,2
22793,PP,Wirreanda Public,14179,Formal,MP,PALMER Ryan,skipped,1,2
22794,PP,Wirreanda Public,14180,Formal,MP,PALMER Ryan,skipped,1,2
22795,PP,Wirreanda Public,14181,Formal,MP,PALMER Ryan,skipped,1,2
22796,PP,Wirreanda Public,14182,Formal,MP,PALMER Ryan,skipped,1,2
22797,PP,Wirreanda Public,14183,Formal,MP,PALMER Ryan,skipped,1,2
22798,PP,Wirreanda Public,14184,Formal,MP,PALMER Ryan,skipped,1,2
22799,PP,Wirreanda Public,14185,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
22800,PP,Wirreanda Public,14186,Formal,MP,PALMER Ryan,skipped,1,2
22801,PP,Wirreanda Public,14187,Formal,MP,PALMER Ryan,skipped,1,2
22802,PP,Wirreanda Public,14188,Formal,MP,PALMER Ryan,skipped,1,2
22803,PP,Wirreanda Public,14189,Formal,MP,PALMER Ryan,skipped,1,2
22804,PP,Wirreanda Public,14190,Formal,MP,PALMER Ryan,skipped,1,2
22805,PP,Wirreanda Public,14191,Formal,MP,PALMER Ryan,skipped,1,2
22806,PP,Wirreanda Public,14192,Formal,MP,PALMER Ryan,skipped,1,2
22807,PP,Wirreanda Public,14193,Formal,MP,PALMER Ryan,skipped,1,2
22808,PP,Wirreanda Public,14194,Formal,MP,PALMER Ryan,skipped,1,2
22809,PP,Wirreanda Public,14195,Formal,MP,PALMER Ryan,skipped,1,2
22810,PP,Wirreanda Public,14196,Formal,MP,PALMER Ryan,skipped,1,2
22811,PP,Wirreanda Public,14197,Formal,MP,PALMER Ryan,skipped,1,2
22812,PP,Wirreanda Public,14198,Formal,MP,PALMER Ryan,skipped,1,2
22813,PP,Wirreanda Public,14199,Formal,MP,PALMER Ryan,skipped,1,2
22814,PP,Wirreanda Public,14200,Formal,MP,PALMER Ryan,skipped,1,2
22815,PP,Wirreanda Public,14201,Formal,MP,PALMER Ryan,skipped,1,2
22816,PP,Wirreanda Public,14202,Formal,MP,PALMER Ryan,skipped,1,2
22817,PP,Wirreanda Public,14203,Formal,MP,PALMER Ryan,skipped,1,2
22818,PP,Wirreanda Public,14204,Formal,MP,PALMER Ryan,skipped,1,2
22819,PP,Wirreanda Public,14205,Formal,MP,PALMER Ryan,skipped,1,2
22820,PP,Wirreanda Public,14206,Formal,MP,PALMER Ryan,skipped,1,2
22821,PP,Wirreanda Public,14207,Formal,MP,PALMER Ryan,skipped,1,2
22822,PP,Wirreanda Public,14208,Formal,MP,PALMER Ryan,skipped,1,2
22823,PP,Wirreanda Public,14209,Formal,MP,PALMER Ryan,skipped,1,2
22824,PP,Wirreanda Public,14210,Formal,MP,PALMER Ryan,skipped,1,2
22825,PP,Wirreanda Public,14211,Formal,MP,PALMER Ryan,skipped,1,2
22826,PP,Wirreanda Public,14212,Formal,MP,PALMER Ryan,skipped,1,2
22827,PP,Wirreanda Public,14213,Formal,MP,PALMER Ryan,skipped,1,2
22828,PP,Wirreanda Public,14214,Formal,MP,PALMER Ryan,skipped,1,2
22829,PP,Wirreanda Public,14215,Formal,MP,PALMER Ryan,skipped,1,2
22830,PP,Wirreanda Public,14216,Formal,MP,PALMER Ryan,skipped,1,2
22831,PP,Wirreanda Public,14217,Formal,MP,PALMER Ryan,skipped,1,2
22832,PP,Wirreanda Public,14218,Formal,MP,PALMER Ryan,skipped,1,2
22833,PP,Wirreanda Public,14219,Formal,MP,PALMER Ryan,skipped,1,2
22834,PP,Wirreanda Public,14220,Formal,MP,PALMER Ryan,skipped,1,2
22835,PP,Wirreanda Public,14221,Formal,MP,PALMER Ryan,skipped,1,2
22836,PP,Wirreanda Public,14222,Formal,MP,PALMER Ryan,skipped,1,2
22837,PP,Wirreanda Public,14223,Formal,MP,PALMER Ryan,skipped,1,2
22838,PP,Wirreanda Public,14224,Formal,MP,PALMER Ryan,skipped,1,2
22839,PP,Wirreanda Public,14225,Formal,MP,PALMER Ryan,skipped,1,2
22840,PP,Wirreanda Public,14226,Formal,MP,PALMER Ryan,skipped,1,2
22841,PP,Wirreanda Public,14227,Formal,MP,PALMER Ryan,skipped,1,2
22842,PP,Wirreanda Public,14228,Formal,MP,PALMER Ryan,skipped,1,2
22843,PP,Wirreanda Public,14229,Formal,MP,PALMER Ryan,skipped,1,2
22844,PP,Wirreanda Public,14230,Formal,MP,PALMER Ryan,skipped,1,2
22845,PP,Wirreanda Public,14231,Formal,MP,PALMER Ryan,skipped,1,2
22846,PP,Wirreanda Public,14232,Formal,MP,PALMER Ryan,skipped,1,2
22847,PP,Wirreanda Public,14233,Formal,MP,PALMER Ryan,skipped,1,2
22848,PP,Wirreanda Public,14234,Formal,MP,PALMER Ryan,skipped,1,2
22849,PP,Wirreanda Public,14235,Formal,MP,PALMER Ryan,skipped,1,2
22850,PP,Wirreanda Public,14236,Formal,MP,PALMER Ryan,skipped,1,2
22851,PP,Wirreanda Public,14237,Formal,MP,PALMER Ryan,skipped,1,2
22852,PP,Wirreanda Public,14238,Formal,MP,PALMER Ryan,skipped,1,2
22853,PP,Wirreanda Public,14239,Formal,MP,PALMER Ryan,skipped,1,2
22854,PP,Wirreanda Public,14240,Formal,MP,PALMER Ryan,skipped,1,2
22855,PP,Wirreanda Public,14241,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
22856,PP,Wirreanda Public,14242,Formal,MP,PALMER Ryan,skipped,1,2
22857,PP,Wirreanda Public,14243,Formal,MP,PALMER Ryan,skipped,1,2
22858,PP,Wirreanda Public,14244,Formal,MP,PALMER Ryan,skipped,1,2
22859,PP,Wirreanda Public,14245,Formal,MP,PALMER Ryan,skipped,1,2
22860,PP,Wirreanda Public,14246,Formal,MP,PALMER Ryan,skipped,1,2
22861,PP,Wirreanda Public,14247,Formal,MP,PALMER Ryan,skipped,1,2
22862,PP,Wirreanda Public,14248,Formal,MP,PALMER Ryan,skipped,1,2
22863,PP,Wirreanda Public,14249,Formal,MP,PALMER Ryan,skipped,1,2
22864,PP,Wirreanda Public,14250,Formal,MP,PALMER Ryan,skipped,1,2
22865,PP,Wirreanda Public,14251,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
22866,PP,Wirreanda Public,14252,Formal,MP,PALMER Ryan,skipped,1,2
22867,PP,Wirreanda Public,14253,Formal,MP,PALMER Ryan,skipped,1,2
22868,PP,Wirreanda Public,14254,Formal,MP,PALMER Ryan,skipped,1,2
22869,PP,Wirreanda Public,14255,Formal,MP,PALMER Ryan,skipped,1,2
22870,PP,Wirreanda Public,14256,Formal,MP,PALMER Ryan,skipped,1,2
22871,PP,Wirreanda Public,14257,Formal,MP,PALMER Ryan,skipped,1,2
22872,PP,Wirreanda Public,14258,Formal,MP,PALMER Ryan,skipped,1,2
22873,PP,Wirreanda Public,14259,Formal,MP,PALMER Ryan,skipped,1,2
22874,PP,Wirreanda Public,14260,Formal,MP,PALMER Ryan,skipped,1,2
22875,PP,Wirreanda Public,14261,Formal,MP,PALMER Ryan,skipped,1,2
22876,PP,Wirreanda Public,14262,Formal,MP,PALMER Ryan,skipped,1,2
22877,PP,Wirreanda Public,14263,Formal,MP,PALMER Ryan,skipped,1,2
22878,PP,Wirreanda Public,14264,Formal,MP,PALMER Ryan,skipped,1,2
22879,PP,Wirreanda Public,14265,Formal,MP,PALMER Ryan,skipped,1,2
22880,PP,Wirreanda Public,14266,Formal,MP,PALMER Ryan,skipped,1,2
22881,PP,Wirreanda Public,14267,Formal,MP,PALMER Ryan,skipped,1,2
22882,PP,Wirreanda Public,14268,Formal,MP,PALMER Ryan,skipped,1,2
22883,PP,Wirreanda Public,14269,Formal,MP,PALMER Ryan,skipped,1,2
22884,PP,Wirreanda Public,14270,Formal,MP,PALMER Ryan,skipped,1,2
22885,PP,Wirreanda Public,14271,Formal,MP,PALMER Ryan,skipped,1,2
22886,PP,Wirreanda Public,14272,Formal,MP,PALMER Ryan,skipped,1,2
22887,PP,Wirreanda Public,14273,Formal,MP,PALMER Ryan,skipped,1,2
22888,PP,Wirreanda Public,14274,Formal,MP,PALMER Ryan,skipped,1,2
22889,PP,Wirreanda Public,14275,Formal,MP,PALMER Ryan,skipped,1,2
22890,PP,Wirreanda Public,14276,Formal,MP,PALMER Ryan,skipped,1,2
22891,PP,Wirreanda Public,14277,Formal,MP,PALMER Ryan,skipped,1,2
22892,PP,Wirreanda Public,14278,Formal,MP,PALMER Ryan,skipped,1,2
22893,PP,Wirreanda Public,14279,Formal,MP,PALMER Ryan,skipped,1,2
22894,PP,Wirreanda Public,14280,Formal,MP,PALMER Ryan,skipped,1,2
22895,PP,Wirreanda Public,14281,Formal,MP,PALMER Ryan,skipped,1,2
22896,PP,Wirreanda Public,14282,Formal,MP,PALMER Ryan,skipped,1,2
22897,PP,Wirreanda Public,14283,Formal,MP,PALMER Ryan,skipped,1,2
22898,PP,Wirreanda Public,14284,Formal,MP,PALMER Ryan,skipped,1,2
22899,PP,Wirreanda Public,14285,Formal,MP,PALMER Ryan,skipped,1,2
22900,PP,Wirreanda Public,14286,Formal,MP,PALMER Ryan,skipped,1,2
22901,PP,Wirreanda Public,14287,Formal,MP,PALMER Ryan,skipped,1,2
22902,PP,Wirreanda Public,14288,Formal,MP,PALMER Ryan,skipped,1,2
22903,PP,Wirreanda Public,14289,Formal,MP,PALMER Ryan,skipped,1,2
22904,PP,Wirreanda Public,14290,Formal,MP,PALMER Ryan,skipped,1,2
22905,PP,Wirreanda Public,14291,Formal,MP,PALMER Ryan,skipped,1,2
22906,PP,Wirreanda Public,14292,Formal,MP,PALMER Ryan,skipped,1,2
22907,PP,Wirreanda Public,14293,Formal,MP,PALMER Ryan,skipped,1,2
22908,PP,Wirreanda Public,14294,Formal,MP,PALMER Ryan,skipped,1,2
22909,PP,Wirreanda Public,14295,Formal,MP,PALMER Ryan,skipped,1,2
22910,PP,Wirreanda Public,14296,Formal,MP,PALMER Ryan,skipped,1,2
22911,PP,Wirreanda Public,14297,Formal,MP,PALMER Ryan,skipped,1,2
22912,PP,Wirreanda Public,14298,Formal,MP,PALMER Ryan,skipped,1,2
22913,PP,Wirreanda Public,14299,Formal,MP,PALMER Ryan,ANDERSON Leah,1,2
22914,PP,Wirreanda Public,14300,Formal,MP,PALMER Ryan,skipped,1,2
22915,PP,Wirreanda Public,14301,Formal,MP,PALMER Ryan,skipped,1,2
22916,PP,Wirreanda Public,14302,Formal,MP,PALMER Ryan,skipped,1,2
22917,PP,Wirreanda Public,14303,Formal,MP,PALMER Ryan,skipped,1,2
22918,PP,Wirreanda Public,14304,Formal,MP,PALMER Ryan,skipped,1,2
22919,PP,Wirreanda Public,14305,Formal,MP,PALMER Ryan,skipped,1,2
22920,PP,Wirreanda Public,14306,Formal,MP,PALMER Ryan,skipped,1,2
22921,PP,Wirreanda Public,14307,Formal,MP,PALMER Ryan,skipped,1,2
22922,PP,Wirreanda Public,14308,Formal,MP,PALMER Ryan,skipped,1,2
22923,PP,Wirreanda Public,14309,Formal,MP,PALMER Ryan,skipped,1,2
22924,PP,Wirreanda Public,14310,Formal,MP,PALMER Ryan,skipped,1,2
22925,PP,Wirreanda Public,14311,Formal,MP,PALMER Ryan,skipped,1,2
22926,PP,Wirreanda Public,14312,Formal,MP,PALMER Ryan,skipped,1,2
22927,PP,Wirreanda Public,14313,Formal,MP,PALMER Ryan,skipped,1,2
22928,PP,Wirreanda Public,14314,Formal,MP,PALMER Ryan,skipped,1,2
22929,PP,Wirreanda Public,14315,Formal,MP,PALMER Ryan,skipped,1,2
22930,PP,Wirreanda Public,14316,Formal,MP,PALMER Ryan,skipped,1,2
22931,PP,Wirreanda Public,14317,Formal,MP,PALMER Ryan,skipped,1,2
22932,PP,Wirreanda Public,14318,Formal,MP,PALMER Ryan,skipped,1,2
22933,PP,Wirreanda Public,14319,Formal,MP,PALMER Ryan,skipped,1,2
22934,PP,Wirreanda Public,14320,Formal,MP,PALMER Ryan,skipped,1,2
22935,PP,Wirreanda Public,14321,Formal,MP,PALMER Ryan,skipped,1,2
22936,PP,Wirreanda Public,14322,Formal,MP,PALMER Ryan,skipped,1,2
