VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
PR,Ballina Pre-Poll,19360,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,1,6
PR,Ballina Pre-Poll,19361,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19362,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19363,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19364,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19365,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19366,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19367,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19368,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19369,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19370,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19371,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,skipped,skipped,1,6
PR,Ballina Pre-Poll,19372,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19373,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19374,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,6
PR,Ballina Pre-Poll,19375,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19376,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19377,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19378,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19379,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19380,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19381,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19382,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19383,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19384,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19385,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19386,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19387,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,MCCARTHY Steve,skipped,skipped,1,6
PR,Ballina Pre-Poll,19388,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19389,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19390,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19391,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19392,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,1,6
PR,Ballina Pre-Poll,19393,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19394,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19395,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19396,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19397,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,WILLIAMS Keith,JOHNSON Jeff,JOHNSTON Eoin,1,6
PR,Ballina Pre-Poll,19398,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19399,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,skipped,skipped,1,6
PR,Ballina Pre-Poll,19400,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,WILLIAMS Keith,JOHNSON Jeff,1,6
PR,Ballina Pre-Poll,19401,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19402,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19403,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19404,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19405,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19406,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19407,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19408,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19409,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19410,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19411,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,JOHNSON Jeff,MCCARTHY Steve,WILLIAMS Keith,1,6
PR,Ballina Pre-Poll,19412,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19413,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19414,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19415,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19416,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19417,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19418,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,WILLIAMS Keith,1,6
PR,Ballina Pre-Poll,19419,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19420,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19421,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19422,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19423,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19424,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19425,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19426,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19427,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19428,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19429,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19430,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19431,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19432,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19433,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19434,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19435,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19436,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19437,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19438,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19439,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19440,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19441,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19442,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19443,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19444,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19445,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19446,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19447,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,1,6
PR,Ballina Pre-Poll,19448,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19449,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19450,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19451,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,JOHNSTON Eoin,JOHNSON Jeff,WILLIAMS Keith,1,6
PR,Ballina Pre-Poll,19452,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19453,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19454,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19455,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19456,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19457,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19458,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,WILLIAMS Keith,skipped,skipped,1,6
PR,Ballina Pre-Poll,19459,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19460,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,WILLIAMS Keith,1,6
PR,Ballina Pre-Poll,19461,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,JOHNSON Jeff,skipped,skipped,1,6
PR,Ballina Pre-Poll,19462,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19463,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19464,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19465,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19466,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19467,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19468,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19469,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19470,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19471,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19472,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19473,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19474,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19475,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19476,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19477,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19478,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19479,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19480,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19481,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19482,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19483,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19484,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19485,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19486,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19487,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,JOHNSON Jeff,JOHNSTON Eoin,MCCARTHY Steve,1,6
PR,Ballina Pre-Poll,19488,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19489,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19490,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19491,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19492,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19493,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19494,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19495,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19496,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,JOHNSTON Eoin,skipped,skipped,1,6
PR,Ballina Pre-Poll,19497,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19498,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19499,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19500,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19501,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,JOHNSTON Eoin,MCCARTHY Steve,WILLIAMS Keith,1,6
PR,Ballina Pre-Poll,19502,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19503,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19504,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19505,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19506,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19507,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19508,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19509,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19510,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19511,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19512,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19513,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19514,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19515,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19516,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19517,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19518,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19519,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19520,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19521,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19522,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19523,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19524,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19525,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19526,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19527,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19528,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19529,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19530,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19531,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19532,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19533,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,6
PR,Ballina Pre-Poll,19534,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,WILLIAMS Keith,MCCARTHY Steve,JOHNSTON Eoin,1,6
PR,Ballina Pre-Poll,19535,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19536,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,6
PR,Ballina Pre-Poll,19537,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,JOHNSTON Eoin,JOHNSON Jeff,WILLIAMS Keith,1,6
PR,Ballina Pre-Poll,19538,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,6
PR,Ballina Pre-Poll,19539,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19540,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19541,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19542,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,JOHNSTON Eoin,1,6
PR,Ballina Pre-Poll,19543,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19544,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19545,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19546,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19547,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,WILLIAMS Keith,1,6
PR,Ballina Pre-Poll,19548,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19549,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19550,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19551,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19552,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19553,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19554,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19555,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19556,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19557,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19558,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19559,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19560,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19561,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19562,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19563,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19564,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19565,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19566,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19567,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19568,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,6
PR,Ballina Pre-Poll,19569,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,JOHNSTON Eoin,JOHNSON Jeff,WILLIAMS Keith,1,6
PR,Ballina Pre-Poll,19570,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19571,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19572,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19573,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19574,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19575,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19576,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19577,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19578,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19579,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
PR,Ballina Pre-Poll,19580,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,6
