VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5,rank6
Enrolment/NAMAV,Enrolment/NAMAV,29056,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29057,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29058,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29059,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29060,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29061,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29062,Formal,MP,HANNAN Judy,LAW Ray,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29063,Formal,MP,HANNAN Judy,DEETH Matthew,BANASIK Michael,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29064,Formal,MP,HANNAN Judy,DEETH Matthew,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29065,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29066,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29067,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29068,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29069,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29070,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29071,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29072,Formal,MP,HANNAN Judy,GOULD Matt,DEETH Matthew,LAW Ray,BANASIK Michael,KHAN Robert
Enrolment/NAMAV,Enrolment/NAMAV,29073,Formal,MP,HANNAN Judy,KHAN Robert,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29074,Formal,MP,HANNAN Judy,LAW Ray,GOULD Matt,DEETH Matthew,KHAN Robert,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29075,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29076,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29077,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29078,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29079,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29080,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29081,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29082,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29083,Formal,MP,HANNAN Judy,KHAN Robert,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29084,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29085,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29086,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29087,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29088,Formal,MP,HANNAN Judy,KHAN Robert,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29089,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29090,Formal,MP,HANNAN Judy,DEETH Matthew,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29091,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29092,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29093,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29094,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29095,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29096,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29097,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29098,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29099,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29100,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29101,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29102,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29103,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29104,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29105,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29106,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29107,Formal,MP,HANNAN Judy,DEETH Matthew,LAW Ray,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29108,Formal,MP,HANNAN Judy,DEETH Matthew,LAW Ray,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29109,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29110,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29111,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29112,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29113,Formal,MP,HANNAN Judy,KHAN Robert,GOULD Matt,BANASIK Michael,DEETH Matthew,LAW Ray
Enrolment/NAMAV,Enrolment/NAMAV,29114,Formal,MP,HANNAN Judy,GOULD Matt,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29115,Formal,MP,HANNAN Judy,GOULD Matt,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29116,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29117,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29118,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29119,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29120,Formal,MP,HANNAN Judy,BANASIK Michael,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29121,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29122,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29123,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29124,Formal,MP,HANNAN Judy,GOULD Matt,LAW Ray,DEETH Matthew,BANASIK Michael,KHAN Robert
Enrolment/NAMAV,Enrolment/NAMAV,29125,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29126,Formal,MP,HANNAN Judy,KHAN Robert,BANASIK Michael,DEETH Matthew,LAW Ray,GOULD Matt
Enrolment/NAMAV,Enrolment/NAMAV,29127,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29128,Formal,MP,HANNAN Judy,BANASIK Michael,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29129,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29130,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29131,Formal,MP,HANNAN Judy,DEETH Matthew,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29132,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29133,Formal,MP,HANNAN Judy,DEETH Matthew,BANASIK Michael,LAW Ray,KHAN Robert,GOULD Matt
Enrolment/NAMAV,Enrolment/NAMAV,29134,Formal,MP,HANNAN Judy,LAW Ray,BANASIK Michael,DEETH Matthew,GOULD Matt,KHAN Robert
Enrolment/NAMAV,Enrolment/NAMAV,29135,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29136,Formal,MP,HANNAN Judy,GOULD Matt,BANASIK Michael,LAW Ray,KHAN Robert,DEETH Matthew
Enrolment/NAMAV,Enrolment/NAMAV,29137,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29138,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29139,Formal,MP,HANNAN Judy,LAW Ray,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29140,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29141,Formal,MP,HANNAN Judy,KHAN Robert,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29142,Formal,MP,HANNAN Judy,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29143,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29144,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29145,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29146,Formal,MP,GOULD Matt,HANNAN Judy,LAW Ray,KHAN Robert,BANASIK Michael,DEETH Matthew
Enrolment/NAMAV,Enrolment/NAMAV,29147,Formal,MP,GOULD Matt,KHAN Robert,DEETH Matthew,HANNAN Judy,LAW Ray,BANASIK Michael
Enrolment/NAMAV,Enrolment/NAMAV,29148,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29149,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29150,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29151,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29152,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29153,Formal,MP,GOULD Matt,HANNAN Judy,DEETH Matthew,KHAN Robert,LAW Ray,BANASIK Michael
Enrolment/NAMAV,Enrolment/NAMAV,29154,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29155,Formal,MP,GOULD Matt,DEETH Matthew,LAW Ray,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29156,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29157,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29158,Formal,MP,GOULD Matt,DEETH Matthew,BANASIK Michael,HANNAN Judy,KHAN Robert,LAW Ray
Enrolment/NAMAV,Enrolment/NAMAV,29159,Formal,MP,GOULD Matt,DEETH Matthew,BANASIK Michael,KHAN Robert,HANNAN Judy,LAW Ray
Enrolment/NAMAV,Enrolment/NAMAV,29160,Formal,MP,GOULD Matt,DEETH Matthew,BANASIK Michael,HANNAN Judy,KHAN Robert,LAW Ray
Enrolment/NAMAV,Enrolment/NAMAV,29161,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29162,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29163,Formal,MP,GOULD Matt,HANNAN Judy,LAW Ray,DEETH Matthew,BANASIK Michael,KHAN Robert
Enrolment/NAMAV,Enrolment/NAMAV,29164,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29165,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29166,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29167,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29168,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29169,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29170,Formal,MP,GOULD Matt,HANNAN Judy,DEETH Matthew,LAW Ray,BANASIK Michael,KHAN Robert
Enrolment/NAMAV,Enrolment/NAMAV,29171,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29172,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29173,Formal,MP,GOULD Matt,DEETH Matthew,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29174,Formal,MP,GOULD Matt,DEETH Matthew,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29175,Formal,MP,GOULD Matt,HANNAN Judy,LAW Ray,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29176,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29177,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29178,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29179,Formal,MP,GOULD Matt,KHAN Robert,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29180,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29181,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29182,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29183,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29184,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29185,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29186,Formal,MP,GOULD Matt,KHAN Robert,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29187,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29188,Formal,MP,GOULD Matt,LAW Ray,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29189,Formal,MP,GOULD Matt,KHAN Robert,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29190,Formal,MP,GOULD Matt,HANNAN Judy,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29191,Formal,MP,GOULD Matt,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29192,Formal,MP,DEETH Matthew,GOULD Matt,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29193,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29194,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29195,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29196,Formal,MP,DEETH Matthew,GOULD Matt,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29197,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29198,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29199,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29200,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29201,Formal,MP,DEETH Matthew,LAW Ray,GOULD Matt,HANNAN Judy,BANASIK Michael,KHAN Robert
Enrolment/NAMAV,Enrolment/NAMAV,29202,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29203,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29204,Formal,MP,DEETH Matthew,HANNAN Judy,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29205,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29206,Formal,MP,DEETH Matthew,GOULD Matt,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29207,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29208,Formal,MP,DEETH Matthew,BANASIK Michael,KHAN Robert,LAW Ray,GOULD Matt,HANNAN Judy
Enrolment/NAMAV,Enrolment/NAMAV,29209,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29210,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29211,Formal,MP,DEETH Matthew,BANASIK Michael,HANNAN Judy,GOULD Matt,LAW Ray,KHAN Robert
Enrolment/NAMAV,Enrolment/NAMAV,29212,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29213,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29214,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29215,Formal,MP,DEETH Matthew,BANASIK Michael,KHAN Robert,LAW Ray,GOULD Matt,HANNAN Judy
Enrolment/NAMAV,Enrolment/NAMAV,29216,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29217,Formal,MP,DEETH Matthew,GOULD Matt,HANNAN Judy,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29218,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29219,Formal,MP,DEETH Matthew,HANNAN Judy,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29220,Formal,MP,DEETH Matthew,GOULD Matt,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29221,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29222,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29223,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29224,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29225,Formal,MP,DEETH Matthew,LAW Ray,BANASIK Michael,KHAN Robert,HANNAN Judy,GOULD Matt
Enrolment/NAMAV,Enrolment/NAMAV,29226,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29227,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29228,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29229,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29230,Formal,MP,DEETH Matthew,BANASIK Michael,KHAN Robert,LAW Ray,GOULD Matt,HANNAN Judy
Enrolment/NAMAV,Enrolment/NAMAV,29231,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29232,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29233,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29234,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29235,Formal,MP,DEETH Matthew,HANNAN Judy,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29236,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29237,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29238,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29239,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29240,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29241,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29242,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29243,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29244,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29245,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29246,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29247,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29248,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29249,Formal,MP,DEETH Matthew,GOULD Matt,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29250,Formal,MP,DEETH Matthew,GOULD Matt,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29251,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29252,Formal,MP,GOULD Matt,HANNAN Judy,LAW Ray,DEETH Matthew,BANASIK Michael,KHAN Robert
Enrolment/NAMAV,Enrolment/NAMAV,29253,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29254,Formal,MP,DEETH Matthew,BANASIK Michael,HANNAN Judy,KHAN Robert,LAW Ray,GOULD Matt
Enrolment/NAMAV,Enrolment/NAMAV,29255,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29256,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29257,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29258,Formal,MP,DEETH Matthew,LAW Ray,GOULD Matt,HANNAN Judy,BANASIK Michael,KHAN Robert
Enrolment/NAMAV,Enrolment/NAMAV,29259,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29260,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29261,Formal,MP,DEETH Matthew,BANASIK Michael,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29262,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29263,Formal,MP,DEETH Matthew,GOULD Matt,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29264,Formal,MP,DEETH Matthew,skipped,skipped,skipped,skipped,skipped
Enrolment/NAMAV,Enrolment/NAMAV,29265,Formal,MP,DEETH Matthew,GOULD Matt,skipped,skipped,skipped,skipped
