,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,numSeats,numCands
25539,PR,Kurri Kurri Pre-Poll,16447,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25540,PR,Kurri Kurri Pre-Poll,16448,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25541,PR,Kurri Kurri Pre-Poll,16449,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25542,PR,Kurri Kurri Pre-Poll,16450,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25543,PR,Kurri Kurri Pre-Poll,16451,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
25544,PR,Kurri Kurri Pre-Poll,16452,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25545,PR,Kurri Kurri Pre-Poll,16453,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25546,PR,Kurri Kurri Pre-Poll,16454,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25547,PR,Kurri Kurri Pre-Poll,16455,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25548,PR,Kurri Kurri Pre-Poll,16456,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25549,PR,Kurri Kurri Pre-Poll,16457,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25550,PR,Kurri Kurri Pre-Poll,16458,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25551,PR,Kurri Kurri Pre-Poll,16459,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
25552,PR,Kurri Kurri Pre-Poll,16460,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25553,PR,Kurri Kurri Pre-Poll,16461,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25554,PR,Kurri Kurri Pre-Poll,16462,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25555,PR,Kurri Kurri Pre-Poll,16463,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25556,PR,Kurri Kurri Pre-Poll,16464,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25557,PR,Kurri Kurri Pre-Poll,16465,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25558,PR,Kurri Kurri Pre-Poll,16466,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25559,PR,Kurri Kurri Pre-Poll,16467,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25560,PR,Kurri Kurri Pre-Poll,16468,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25561,PR,Kurri Kurri Pre-Poll,16469,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25562,PR,Kurri Kurri Pre-Poll,16470,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
25563,PR,Kurri Kurri Pre-Poll,16471,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25564,PR,Kurri Kurri Pre-Poll,16472,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25565,PR,Kurri Kurri Pre-Poll,16473,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25566,PR,Kurri Kurri Pre-Poll,16474,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25567,PR,Kurri Kurri Pre-Poll,16475,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25568,PR,Kurri Kurri Pre-Poll,16476,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25569,PR,Kurri Kurri Pre-Poll,16477,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25570,PR,Kurri Kurri Pre-Poll,16478,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25571,PR,Kurri Kurri Pre-Poll,16479,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25572,PR,Kurri Kurri Pre-Poll,16480,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25573,PR,Kurri Kurri Pre-Poll,16481,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25574,PR,Kurri Kurri Pre-Poll,16482,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25575,PR,Kurri Kurri Pre-Poll,16483,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25576,PR,Kurri Kurri Pre-Poll,16484,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25577,PR,Kurri Kurri Pre-Poll,16485,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25578,PR,Kurri Kurri Pre-Poll,16486,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25579,PR,Kurri Kurri Pre-Poll,16487,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25580,PR,Kurri Kurri Pre-Poll,16488,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25581,PR,Kurri Kurri Pre-Poll,16489,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25582,PR,Kurri Kurri Pre-Poll,16490,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25583,PR,Kurri Kurri Pre-Poll,16491,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25584,PR,Kurri Kurri Pre-Poll,16492,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25585,PR,Kurri Kurri Pre-Poll,16493,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25586,PR,Kurri Kurri Pre-Poll,16494,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25587,PR,Kurri Kurri Pre-Poll,16495,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25588,PR,Kurri Kurri Pre-Poll,16496,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25589,PR,Kurri Kurri Pre-Poll,16497,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25590,PR,Kurri Kurri Pre-Poll,16498,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
25591,PR,Kurri Kurri Pre-Poll,16499,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25592,PR,Kurri Kurri Pre-Poll,16500,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25593,PR,Kurri Kurri Pre-Poll,16501,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25594,PR,Kurri Kurri Pre-Poll,16502,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25595,PR,Kurri Kurri Pre-Poll,16503,Formal,MP,MOORES John,skipped,skipped,skipped,1,4
25596,PR,Kurri Kurri Pre-Poll,16504,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25597,PR,Kurri Kurri Pre-Poll,16505,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25598,PR,Kurri Kurri Pre-Poll,16506,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25599,PR,Kurri Kurri Pre-Poll,16507,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25600,PR,Kurri Kurri Pre-Poll,16508,Formal,MP,OLSEN Ian,MOORES John,skipped,skipped,1,4
25601,PR,Kurri Kurri Pre-Poll,16509,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25602,PR,Kurri Kurri Pre-Poll,16510,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
25603,PR,Kurri Kurri Pre-Poll,16511,Formal,MP,OLSEN Ian,MOORES John,skipped,skipped,1,4
25604,PR,Kurri Kurri Pre-Poll,16512,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25605,PR,Kurri Kurri Pre-Poll,16513,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25606,PR,Kurri Kurri Pre-Poll,16514,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25607,PR,Kurri Kurri Pre-Poll,16515,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25608,PR,Kurri Kurri Pre-Poll,16516,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25609,PR,Kurri Kurri Pre-Poll,16517,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25610,PR,Kurri Kurri Pre-Poll,16518,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25611,PR,Kurri Kurri Pre-Poll,16519,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25612,PR,Kurri Kurri Pre-Poll,16520,Formal,MP,OLSEN Ian,SUVAAL Jay,skipped,skipped,1,4
25613,PR,Kurri Kurri Pre-Poll,16521,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
25614,PR,Kurri Kurri Pre-Poll,16522,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25615,PR,Kurri Kurri Pre-Poll,16523,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25616,PR,Kurri Kurri Pre-Poll,16524,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25617,PR,Kurri Kurri Pre-Poll,16525,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25618,PR,Kurri Kurri Pre-Poll,16526,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
25619,PR,Kurri Kurri Pre-Poll,16527,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25620,PR,Kurri Kurri Pre-Poll,16528,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25621,PR,Kurri Kurri Pre-Poll,16529,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25622,PR,Kurri Kurri Pre-Poll,16530,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25623,PR,Kurri Kurri Pre-Poll,16531,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25624,PR,Kurri Kurri Pre-Poll,16532,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
25625,PR,Kurri Kurri Pre-Poll,16533,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
25626,PR,Kurri Kurri Pre-Poll,16534,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25627,PR,Kurri Kurri Pre-Poll,16535,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25628,PR,Kurri Kurri Pre-Poll,16536,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25629,PR,Kurri Kurri Pre-Poll,16537,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25630,PR,Kurri Kurri Pre-Poll,16538,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25631,PR,Kurri Kurri Pre-Poll,16539,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25632,PR,Kurri Kurri Pre-Poll,16540,Formal,MP,OLSEN Ian,MURRAY Janet,MOORES John,SUVAAL Jay,1,4
25633,PR,Kurri Kurri Pre-Poll,16541,Formal,MP,OLSEN Ian,MURRAY Janet,MOORES John,SUVAAL Jay,1,4
25634,PR,Kurri Kurri Pre-Poll,16542,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25635,PR,Kurri Kurri Pre-Poll,16543,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25636,PR,Kurri Kurri Pre-Poll,16544,Formal,MP,OLSEN Ian,MURRAY Janet,skipped,skipped,1,4
25637,PR,Kurri Kurri Pre-Poll,16545,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25638,PR,Kurri Kurri Pre-Poll,16546,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
25639,PR,Kurri Kurri Pre-Poll,16547,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25640,PR,Kurri Kurri Pre-Poll,16548,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25641,PR,Kurri Kurri Pre-Poll,16549,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25642,PR,Kurri Kurri Pre-Poll,16550,Formal,MP,OLSEN Ian,MOORES John,MURRAY Janet,SUVAAL Jay,1,4
25643,PR,Kurri Kurri Pre-Poll,16551,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25644,PR,Kurri Kurri Pre-Poll,16552,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25645,PR,Kurri Kurri Pre-Poll,16553,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25646,PR,Kurri Kurri Pre-Poll,16554,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25647,PR,Kurri Kurri Pre-Poll,16555,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25648,PR,Kurri Kurri Pre-Poll,16556,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25649,PR,Kurri Kurri Pre-Poll,16557,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
25650,PR,Kurri Kurri Pre-Poll,16558,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25651,PR,Kurri Kurri Pre-Poll,16559,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25652,PR,Kurri Kurri Pre-Poll,16560,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25653,PR,Kurri Kurri Pre-Poll,16561,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25654,PR,Kurri Kurri Pre-Poll,16562,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25655,PR,Kurri Kurri Pre-Poll,16563,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25656,PR,Kurri Kurri Pre-Poll,16564,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25657,PR,Kurri Kurri Pre-Poll,16565,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
25658,PR,Kurri Kurri Pre-Poll,16566,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25659,PR,Kurri Kurri Pre-Poll,16567,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25660,PR,Kurri Kurri Pre-Poll,16568,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25661,PR,Kurri Kurri Pre-Poll,16569,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25662,PR,Kurri Kurri Pre-Poll,16570,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25663,PR,Kurri Kurri Pre-Poll,16571,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25664,PR,Kurri Kurri Pre-Poll,16572,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25665,PR,Kurri Kurri Pre-Poll,16573,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25666,PR,Kurri Kurri Pre-Poll,16574,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
25667,PR,Kurri Kurri Pre-Poll,16575,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25668,PR,Kurri Kurri Pre-Poll,16576,Formal,MP,OLSEN Ian,MOORES John,skipped,skipped,1,4
25669,PR,Kurri Kurri Pre-Poll,16577,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25670,PR,Kurri Kurri Pre-Poll,16578,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25671,PR,Kurri Kurri Pre-Poll,16579,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25672,PR,Kurri Kurri Pre-Poll,16580,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25673,PR,Kurri Kurri Pre-Poll,16581,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25674,PR,Kurri Kurri Pre-Poll,16582,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25675,PR,Kurri Kurri Pre-Poll,16583,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25676,PR,Kurri Kurri Pre-Poll,16584,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25677,PR,Kurri Kurri Pre-Poll,16585,Formal,MP,OLSEN Ian,MURRAY Janet,MOORES John,SUVAAL Jay,1,4
25678,PR,Kurri Kurri Pre-Poll,16586,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25679,PR,Kurri Kurri Pre-Poll,16587,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25680,PR,Kurri Kurri Pre-Poll,16588,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25681,PR,Kurri Kurri Pre-Poll,16589,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25682,PR,Kurri Kurri Pre-Poll,16590,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25683,PR,Kurri Kurri Pre-Poll,16591,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25684,PR,Kurri Kurri Pre-Poll,16592,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25685,PR,Kurri Kurri Pre-Poll,16593,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25686,PR,Kurri Kurri Pre-Poll,16594,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25687,PR,Kurri Kurri Pre-Poll,16595,Formal,MP,OLSEN Ian,MURRAY Janet,MOORES John,SUVAAL Jay,1,4
25688,PR,Kurri Kurri Pre-Poll,16596,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25689,PR,Kurri Kurri Pre-Poll,16597,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25690,PR,Kurri Kurri Pre-Poll,16598,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25691,PR,Kurri Kurri Pre-Poll,16599,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25692,PR,Kurri Kurri Pre-Poll,16600,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25693,PR,Kurri Kurri Pre-Poll,16601,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25694,PR,Kurri Kurri Pre-Poll,16602,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25695,PR,Kurri Kurri Pre-Poll,16603,Formal,MP,OLSEN Ian,SUVAAL Jay,skipped,skipped,1,4
25696,PR,Kurri Kurri Pre-Poll,16604,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25697,PR,Kurri Kurri Pre-Poll,16605,Formal,MP,OLSEN Ian,MOORES John,MURRAY Janet,SUVAAL Jay,1,4
25698,PR,Kurri Kurri Pre-Poll,16606,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25699,PR,Kurri Kurri Pre-Poll,16607,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
25700,PR,Kurri Kurri Pre-Poll,16608,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25701,PR,Kurri Kurri Pre-Poll,16609,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25702,PR,Kurri Kurri Pre-Poll,16610,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25703,PR,Kurri Kurri Pre-Poll,16611,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25704,PR,Kurri Kurri Pre-Poll,16612,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25705,PR,Kurri Kurri Pre-Poll,16613,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
25706,PR,Kurri Kurri Pre-Poll,16614,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25707,PR,Kurri Kurri Pre-Poll,16615,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25708,PR,Kurri Kurri Pre-Poll,16616,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25709,PR,Kurri Kurri Pre-Poll,16617,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
25710,PR,Kurri Kurri Pre-Poll,16618,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
25711,PR,Kurri Kurri Pre-Poll,16619,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25712,PR,Kurri Kurri Pre-Poll,16620,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25713,PR,Kurri Kurri Pre-Poll,16621,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25714,PR,Kurri Kurri Pre-Poll,16622,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25715,PR,Kurri Kurri Pre-Poll,16623,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25716,PR,Kurri Kurri Pre-Poll,16624,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25717,PR,Kurri Kurri Pre-Poll,16625,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25718,PR,Kurri Kurri Pre-Poll,16626,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25719,PR,Kurri Kurri Pre-Poll,16627,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25720,PR,Kurri Kurri Pre-Poll,16628,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25721,PR,Kurri Kurri Pre-Poll,16629,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25722,PR,Kurri Kurri Pre-Poll,16630,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25723,PR,Kurri Kurri Pre-Poll,16631,Formal,MP,OLSEN Ian,MURRAY Janet,MOORES John,SUVAAL Jay,1,4
25724,PR,Kurri Kurri Pre-Poll,16632,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25725,PR,Kurri Kurri Pre-Poll,16633,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25726,PR,Kurri Kurri Pre-Poll,16634,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25727,PR,Kurri Kurri Pre-Poll,16635,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25728,PR,Kurri Kurri Pre-Poll,16636,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25729,PR,Kurri Kurri Pre-Poll,16637,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25730,PR,Kurri Kurri Pre-Poll,16638,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
25731,PR,Kurri Kurri Pre-Poll,16639,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
25732,PR,Kurri Kurri Pre-Poll,16640,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25733,PR,Kurri Kurri Pre-Poll,16641,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25734,PR,Kurri Kurri Pre-Poll,16642,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
25735,PR,Kurri Kurri Pre-Poll,16643,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25736,PR,Kurri Kurri Pre-Poll,16644,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25737,PR,Kurri Kurri Pre-Poll,16645,Formal,MP,OLSEN Ian,MURRAY Janet,SUVAAL Jay,MOORES John,1,4
25738,PR,Kurri Kurri Pre-Poll,16646,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25739,PR,Kurri Kurri Pre-Poll,16647,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25740,PR,Kurri Kurri Pre-Poll,16648,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25741,PR,Kurri Kurri Pre-Poll,16649,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25742,PR,Kurri Kurri Pre-Poll,16650,Formal,MP,OLSEN Ian,SUVAAL Jay,skipped,skipped,1,4
25743,PR,Kurri Kurri Pre-Poll,16651,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25744,PR,Kurri Kurri Pre-Poll,16652,Formal,MP,OLSEN Ian,MOORES John,MURRAY Janet,SUVAAL Jay,1,4
25745,PR,Kurri Kurri Pre-Poll,16653,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25746,PR,Kurri Kurri Pre-Poll,16654,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25747,PR,Kurri Kurri Pre-Poll,16655,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25748,PR,Kurri Kurri Pre-Poll,16656,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25749,PR,Kurri Kurri Pre-Poll,16657,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25750,PR,Kurri Kurri Pre-Poll,16658,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25751,PR,Kurri Kurri Pre-Poll,16659,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25752,PR,Kurri Kurri Pre-Poll,16660,Formal,MP,OLSEN Ian,SUVAAL Jay,MURRAY Janet,MOORES John,1,4
25753,PR,Kurri Kurri Pre-Poll,16661,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25754,PR,Kurri Kurri Pre-Poll,16662,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25755,PR,Kurri Kurri Pre-Poll,16663,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25756,PR,Kurri Kurri Pre-Poll,16664,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25757,PR,Kurri Kurri Pre-Poll,16665,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25758,PR,Kurri Kurri Pre-Poll,16666,Formal,MP,OLSEN Ian,SUVAAL Jay,skipped,skipped,1,4
25759,PR,Kurri Kurri Pre-Poll,16667,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
25760,PR,Kurri Kurri Pre-Poll,16668,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25761,PR,Kurri Kurri Pre-Poll,16669,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25762,PR,Kurri Kurri Pre-Poll,16670,Formal,MP,OLSEN Ian,SUVAAL Jay,MOORES John,MURRAY Janet,1,4
25763,PR,Kurri Kurri Pre-Poll,16671,Formal,MP,OLSEN Ian,MOORES John,SUVAAL Jay,MURRAY Janet,1,4
25764,PR,Kurri Kurri Pre-Poll,16672,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25765,PR,Kurri Kurri Pre-Poll,16673,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25766,PR,Kurri Kurri Pre-Poll,16674,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25767,PR,Kurri Kurri Pre-Poll,16675,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
25768,PR,Kurri Kurri Pre-Poll,16676,Formal,MP,OLSEN Ian,skipped,skipped,skipped,1,4
