VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,numSeats,numCands
PP,St Marks Hunters Hill,2399,Formal,MP,WILLIAMS Ross,QUINN Richard,skipped,skipped,1,5
PP,St Marks Hunters Hill,2400,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2401,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2402,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2403,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2404,Formal,MP,WILLIAMS Ross,QUINN Richard,skipped,skipped,1,5
PP,St Marks Hunters Hill,2405,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2406,Formal,MP,WILLIAMS Ross,QUINN Richard,MILES Zac,GUAZZAROTTO David,1,5
PP,St Marks Hunters Hill,2407,Formal,MP,WILLIAMS Ross,QUINN Richard,skipped,skipped,1,5
PP,St Marks Hunters Hill,2408,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2409,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2410,Formal,MP,WILLIAMS Ross,QUINN Richard,MILES Zac,GUAZZAROTTO David,1,5
PP,St Marks Hunters Hill,2411,Formal,MP,WILLIAMS Ross,QUINN Richard,MILES Zac,GUAZZAROTTO David,1,5
PP,St Marks Hunters Hill,2412,Formal,MP,WILLIAMS Ross,QUINN Richard,skipped,skipped,1,5
PP,St Marks Hunters Hill,2413,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2414,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2415,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2416,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2417,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2418,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2419,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2420,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2421,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2422,Formal,MP,WILLIAMS Ross,QUINN Richard,skipped,skipped,1,5
PP,St Marks Hunters Hill,2423,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2424,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2425,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2426,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2427,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2428,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2429,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2430,Formal,MP,WILLIAMS Ross,GUAZZAROTTO David,QUINN Richard,MILES Zac,1,5
PP,St Marks Hunters Hill,2431,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2432,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2433,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2434,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2435,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2436,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2437,Formal,MP,WILLIAMS Ross,QUINN Richard,MILES Zac,GUAZZAROTTO David,1,5
PP,St Marks Hunters Hill,2438,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2439,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2440,Formal,MP,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,QUINN Richard,1,5
PP,St Marks Hunters Hill,2441,Formal,MP,WILLIAMS Ross,QUINN Richard,MILES Zac,GUAZZAROTTO David,1,5
PP,St Marks Hunters Hill,2442,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2443,Formal,MP,WILLIAMS Ross,QUINN Richard,skipped,skipped,1,5
PP,St Marks Hunters Hill,2444,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2445,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2446,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2447,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2448,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2449,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2450,Formal,MP,WILLIAMS Ross,GUAZZAROTTO David,QUINN Richard,MILES Zac,1,5
PP,St Marks Hunters Hill,2451,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2452,Formal,MP,WILLIAMS Ross,QUINN Richard,MILES Zac,GUAZZAROTTO David,1,5
PP,St Marks Hunters Hill,2453,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2454,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2455,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2456,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2457,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2458,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2459,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2460,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2461,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2462,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2463,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2464,Formal,MP,WILLIAMS Ross,GUAZZAROTTO David,QUINN Richard,MILES Zac,1,5
PP,St Marks Hunters Hill,2465,Formal,MP,WILLIAMS Ross,QUINN Richard,skipped,skipped,1,5
PP,St Marks Hunters Hill,2466,Formal,MP,WILLIAMS Ross,GUAZZAROTTO David,QUINN Richard,MILES Zac,1,5
PP,St Marks Hunters Hill,2467,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2468,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2469,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2470,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2471,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2472,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2473,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2474,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2475,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2476,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2477,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2478,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2479,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2480,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2481,Formal,MP,WILLIAMS Ross,QUINN Richard,skipped,skipped,1,5
PP,St Marks Hunters Hill,2482,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2483,Formal,MP,WILLIAMS Ross,QUINN Richard,skipped,skipped,1,5
PP,St Marks Hunters Hill,2484,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2485,Formal,MP,WILLIAMS Ross,GUAZZAROTTO David,QUINN Richard,MILES Zac,1,5
PP,St Marks Hunters Hill,2486,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2487,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2488,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2489,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2490,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2491,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2492,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2493,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2494,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2495,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2496,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2497,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2498,Formal,MP,WILLIAMS Ross,QUINN Richard,MILES Zac,GUAZZAROTTO David,1,5
PP,St Marks Hunters Hill,2499,Formal,MP,WILLIAMS Ross,GUAZZAROTTO David,QUINN Richard,MILES Zac,1,5
PP,St Marks Hunters Hill,2500,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2501,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2502,Formal,MP,WILLIAMS Ross,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2503,Formal,MP,WILLIAMS Ross,QUINN Richard,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2504,Formal,MP,WILLIAMS Ross,GUAZZAROTTO David,QUINN Richard,MILES Zac,1,5
PP,St Marks Hunters Hill,2505,Formal,MP,QUINN Richard,MILES Zac,WILLIAMS Ross,GUAZZAROTTO David,1,5
PP,St Marks Hunters Hill,2506,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2507,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2508,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2509,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2510,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2511,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2512,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2513,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2514,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2515,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2516,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2517,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2518,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2519,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2520,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2521,Formal,MP,QUINN Richard,WILLIAMS Ross,MILES Zac,GUAZZAROTTO David,1,5
PP,St Marks Hunters Hill,2522,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2523,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2524,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2525,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2526,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2527,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2528,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2529,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2530,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2531,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2532,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2533,Formal,MP,QUINN Richard,MILES Zac,GUAZZAROTTO David,WILLIAMS Ross,1,5
PP,St Marks Hunters Hill,2534,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2535,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2536,Formal,MP,QUINN Richard,WILLIAMS Ross,MILES Zac,GUAZZAROTTO David,1,5
PP,St Marks Hunters Hill,2537,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2538,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2539,Formal,MP,QUINN Richard,GUAZZAROTTO David,WILLIAMS Ross,MILES Zac,1,5
PP,St Marks Hunters Hill,2540,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2541,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2542,Formal,MP,QUINN Richard,MILES Zac,skipped,skipped,1,5
PP,St Marks Hunters Hill,2543,Formal,MP,MILES Zac,WILLIAMS Ross,GUAZZAROTTO David,QUINN Richard,1,5
PP,St Marks Hunters Hill,2544,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2545,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2546,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2547,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2548,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2549,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2550,Formal,MP,QUINN Richard,WILLIAMS Ross,MILES Zac,GUAZZAROTTO David,1,5
PP,St Marks Hunters Hill,2551,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2552,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2553,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2554,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2555,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2556,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2557,Formal,MP,QUINN Richard,WILLIAMS Ross,skipped,skipped,1,5
PP,St Marks Hunters Hill,2558,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2559,Formal,MP,QUINN Richard,GUAZZAROTTO David,WILLIAMS Ross,MILES Zac,1,5
PP,St Marks Hunters Hill,2560,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2561,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2562,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2563,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2564,Formal,MP,QUINN Richard,WILLIAMS Ross,skipped,skipped,1,5
PP,St Marks Hunters Hill,2565,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2566,Formal,MP,QUINN Richard,WILLIAMS Ross,MILES Zac,GUAZZAROTTO David,1,5
PP,St Marks Hunters Hill,2567,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2568,Formal,MP,QUINN Richard,MILES Zac,skipped,skipped,1,5
PP,St Marks Hunters Hill,2569,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2570,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2571,Formal,MP,QUINN Richard,WILLIAMS Ross,skipped,skipped,1,5
PP,St Marks Hunters Hill,2572,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2573,Formal,MP,QUINN Richard,WILLIAMS Ross,MILES Zac,GUAZZAROTTO David,1,5
PP,St Marks Hunters Hill,2574,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2575,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2576,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2577,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2578,Formal,MP,QUINN Richard,MILES Zac,GUAZZAROTTO David,WILLIAMS Ross,1,5
PP,St Marks Hunters Hill,2579,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2580,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2581,Formal,MP,QUINN Richard,MILES Zac,GUAZZAROTTO David,WILLIAMS Ross,1,5
PP,St Marks Hunters Hill,2582,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2583,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2584,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2585,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2586,Formal,MP,QUINN Richard,WILLIAMS Ross,MILES Zac,GUAZZAROTTO David,1,5
PP,St Marks Hunters Hill,2587,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2588,Formal,MP,QUINN Richard,GUAZZAROTTO David,WILLIAMS Ross,MILES Zac,1,5
PP,St Marks Hunters Hill,2589,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2590,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2591,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2592,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2593,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2594,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2595,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2596,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2597,Formal,MP,QUINN Richard,MILES Zac,GUAZZAROTTO David,skipped,1,5
PP,St Marks Hunters Hill,2598,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2599,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2600,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2601,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2602,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2603,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2604,Formal,MP,QUINN Richard,GUAZZAROTTO David,WILLIAMS Ross,MILES Zac,1,5
PP,St Marks Hunters Hill,2605,Formal,MP,QUINN Richard,MILES Zac,WILLIAMS Ross,GUAZZAROTTO David,1,5
PP,St Marks Hunters Hill,2606,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2607,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2608,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2609,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2610,Formal,MP,QUINN Richard,WILLIAMS Ross,skipped,skipped,1,5
PP,St Marks Hunters Hill,2611,Formal,MP,QUINN Richard,GUAZZAROTTO David,WILLIAMS Ross,MILES Zac,1,5
PP,St Marks Hunters Hill,2612,Formal,MP,QUINN Richard,WILLIAMS Ross,skipped,skipped,1,5
PP,St Marks Hunters Hill,2613,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2614,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2615,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2616,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2617,Formal,MP,QUINN Richard,GUAZZAROTTO David,WILLIAMS Ross,MILES Zac,1,5
PP,St Marks Hunters Hill,2618,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2619,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2620,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2621,Formal,MP,QUINN Richard,MILES Zac,WILLIAMS Ross,GUAZZAROTTO David,1,5
PP,St Marks Hunters Hill,2622,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2623,Formal,MP,QUINN Richard,WILLIAMS Ross,GUAZZAROTTO David,MILES Zac,1,5
PP,St Marks Hunters Hill,2624,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2625,Formal,MP,QUINN Richard,skipped,skipped,skipped,1,5
PP,St Marks Hunters Hill,2626,Formal,MP,QUINN Richard,GUAZZAROTTO David,WILLIAMS Ross,MILES Zac,1,5
