Index,rank1,rank2,rank3,numSeats,numCands
SP1585,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1586,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1587,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1588,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1590,RYAN MILLER,skipped,skipped,1,3
SP1591,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1592,RYAN MILLER,skipped,skipped,1,3
SP1593,MATT PACKARD,skipped,skipped,1,3
SP1594,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1595,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1596,MATT PACKARD,skipped,skipped,1,3
SP1597,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1598,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1599,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1600,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1601,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1602,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1603,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1604,RYAN MILLER,MATTHEW NORMAN BRADLEY,skipped,1,3
SP1605,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1606,MATT PACKARD,MATTHEW NORMAN BRADLEY,skipped,1,3
SP1607,MATTHEW NORMAN BRADLEY,RYAN MILLER,skipped,1,3
SP1608,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1609,MATTHEW NORMAN BRADLEY,RYAN MILLER,skipped,1,3
SP1610,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1611,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1612,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1613,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1614,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1615,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1616,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1617,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP1618,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1619,MATT PACKARD,RYAN MILLER,skipped,1,3
SP1620,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP1621,MATT PACKARD,skipped,skipped,1,3
SP1622,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1624,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP1625,RYAN MILLER,skipped,skipped,1,3
SP1626,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1627,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP1628,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1629,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1630,MATT PACKARD,skipped,skipped,1,3
SP1631,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1632,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1633,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP1634,MATT PACKARD,skipped,skipped,1,3
SP1635,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP1636,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1637,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP1638,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1639,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1640,MATT PACKARD,MATTHEW NORMAN BRADLEY,skipped,1,3
SP1641,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP1642,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1643,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP1644,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1645,MATT PACKARD,skipped,skipped,1,3
SP1646,MATTHEW NORMAN BRADLEY,RYAN MILLER,skipped,1,3
SP1647,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1648,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1649,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1650,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1651,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1652,MATT PACKARD,skipped,skipped,1,3
SP1653,RYAN MILLER,skipped,skipped,1,3
SP1654,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1655,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1656,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP1657,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP1658,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1659,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1660,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1661,MATT PACKARD,skipped,skipped,1,3
SP1662,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1663,RYAN MILLER,skipped,skipped,1,3
SP1664,MATT PACKARD,skipped,skipped,1,3
SP1665,RYAN MILLER,skipped,skipped,1,3
SP1666,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP1667,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1668,MATT PACKARD,skipped,skipped,1,3
SP1669,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP1670,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1671,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1672,MATT PACKARD,RYAN MILLER,skipped,1,3
SP1673,MATT PACKARD,skipped,skipped,1,3
SP1674,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1675,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1676,MATT PACKARD,skipped,skipped,1,3
SP1677,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1678,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1679,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1680,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1681,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP1682,MATT PACKARD,MATTHEW NORMAN BRADLEY,skipped,1,3
SP1683,MATT PACKARD,RYAN MILLER,skipped,1,3
SP1684,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP1685,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP1686,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP1687,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1688,MATT PACKARD,skipped,skipped,1,3
SP1690,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1691,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP1692,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1693,MATT PACKARD,skipped,skipped,1,3
SP1694,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP1695,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1696,MATT PACKARD,skipped,skipped,1,3
SP1697,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1698,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1699,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1700,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1701,MATT PACKARD,skipped,skipped,1,3
SP1702,MATT PACKARD,skipped,skipped,1,3
SP1703,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP1704,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP1705,RYAN MILLER,MATT PACKARD,skipped,1,3
SP1706,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP1707,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1708,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1709,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1710,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1711,MATT PACKARD,RYAN MILLER,skipped,1,3
SP1712,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP1713,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1714,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP1715,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1716,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1717,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP1718,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1719,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP1720,MATT PACKARD,skipped,skipped,1,3
SP1721,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1722,MATT PACKARD,RYAN MILLER,skipped,1,3
SP1723,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP1724,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1725,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1726,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1727,MATT PACKARD,RYAN MILLER,skipped,1,3
SP1728,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP1729,MATT PACKARD,skipped,skipped,1,3
SP1730,MATT PACKARD,skipped,skipped,1,3
SP1731,MATT PACKARD,skipped,skipped,1,3
SP1732,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP1733,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP1734,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP1735,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1736,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1737,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP1738,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1739,MATT PACKARD,skipped,skipped,1,3
SP1741,MATT PACKARD,skipped,skipped,1,3
SP1742,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1743,MATT PACKARD,skipped,skipped,1,3
SP1744,MATTHEW NORMAN BRADLEY,RYAN MILLER,skipped,1,3
SP1745,MATT PACKARD,skipped,skipped,1,3
SP1746,RYAN MILLER,skipped,skipped,1,3
SP1747,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1748,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP1749,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1750,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1751,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1752,MATTHEW NORMAN BRADLEY,MATT PACKARD,skipped,1,3
SP1754,MATT PACKARD,RYAN MILLER,skipped,1,3
SP1755,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1756,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1757,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1758,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1759,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1760,MATT PACKARD,skipped,skipped,1,3
SP1761,MATT PACKARD,skipped,skipped,1,3
SP1762,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP1763,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP1764,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1765,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1766,MATT PACKARD,skipped,skipped,1,3
SP1767,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1768,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1769,MATT PACKARD,skipped,skipped,1,3
SP1770,MATT PACKARD,skipped,skipped,1,3
SP1771,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP1772,MATT PACKARD,skipped,skipped,1,3
SP1773,MATTHEW NORMAN BRADLEY,RYAN MILLER,skipped,1,3
SP1774,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP1775,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1776,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP1777,MATT PACKARD,skipped,skipped,1,3
SP1778,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP1779,MATT PACKARD,skipped,skipped,1,3
SP1780,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP1781,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP1782,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1783,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1784,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1785,MATT PACKARD,skipped,skipped,1,3
SP1786,MATT PACKARD,skipped,skipped,1,3
SP1787,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1788,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1789,MATT PACKARD,skipped,skipped,1,3
SP1790,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1791,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1792,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1793,MATT PACKARD,skipped,skipped,1,3
SP1794,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1795,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1796,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP1797,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1798,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1799,MATT PACKARD,MATTHEW NORMAN BRADLEY,skipped,1,3
SP1800,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP1801,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1802,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1803,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1804,MATT PACKARD,skipped,skipped,1,3
SP1805,MATT PACKARD,skipped,skipped,1,3
SP1806,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP1807,MATT PACKARD,skipped,skipped,1,3
SP1808,MATT PACKARD,RYAN MILLER,skipped,1,3
SP1809,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP1810,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1811,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1812,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1813,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1814,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1815,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1816,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1817,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1818,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1819,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1820,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1821,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP1822,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1823,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP1824,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1825,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1826,MATT PACKARD,RYAN MILLER,skipped,1,3
SP1827,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1828,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1829,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP1830,MATT PACKARD,skipped,skipped,1,3
SP1831,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP1832,MATT PACKARD,skipped,skipped,1,3
SP1833,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1834,MATT PACKARD,skipped,skipped,1,3
SP1836,RYAN MILLER,skipped,skipped,1,3
SP1837,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1838,MATTHEW NORMAN BRADLEY,RYAN MILLER,skipped,1,3
SP1839,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP1840,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP1841,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1842,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1843,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1844,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1845,MATT PACKARD,skipped,skipped,1,3
SP1846,MATT PACKARD,skipped,skipped,1,3
SP1847,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1848,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1849,MATT PACKARD,skipped,skipped,1,3
SP1850,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1851,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP1852,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1853,MATT PACKARD,RYAN MILLER,skipped,1,3
SP1854,MATT PACKARD,skipped,skipped,1,3
SP1855,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1856,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1857,MATT PACKARD,skipped,skipped,1,3
SP1858,MATT PACKARD,skipped,skipped,1,3
SP1859,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1860,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP1861,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1862,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP1863,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1864,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1865,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1866,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1867,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1868,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1869,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1870,MATT PACKARD,RYAN MILLER,skipped,1,3
SP1871,MATT PACKARD,skipped,skipped,1,3
SP1872,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1873,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP1874,MATT PACKARD,skipped,skipped,1,3
SP1875,MATT PACKARD,skipped,skipped,1,3
SP1876,MATT PACKARD,RYAN MILLER,skipped,1,3
SP1877,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1879,MATT PACKARD,skipped,skipped,1,3
SP1880,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP1881,MATT PACKARD,skipped,skipped,1,3
SP1882,MATT PACKARD,skipped,skipped,1,3
SP1883,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1884,RYAN MILLER,skipped,skipped,1,3
SP1885,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1886,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1887,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1888,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1889,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1890,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1891,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1892,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1893,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1894,MATT PACKARD,skipped,skipped,1,3
SP1895,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1896,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP1897,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1898,RYAN MILLER,skipped,skipped,1,3
SP1899,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1900,MATT PACKARD,skipped,skipped,1,3
SP1901,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP1902,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP1903,MATT PACKARD,skipped,skipped,1,3
SP1904,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1905,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP1906,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1907,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1908,MATT PACKARD,RYAN MILLER,skipped,1,3
SP1909,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1910,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1911,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP1912,MATT PACKARD,MATTHEW NORMAN BRADLEY,skipped,1,3
SP1913,MATT PACKARD,RYAN MILLER,skipped,1,3
SP1915,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1916,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1917,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1918,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1919,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1920,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1921,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP1922,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1923,MATT PACKARD,skipped,skipped,1,3
SP1924,MATT PACKARD,skipped,skipped,1,3
SP1925,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1926,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP1927,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1928,MATT PACKARD,skipped,skipped,1,3
SP1929,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1930,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1931,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP1932,MATT PACKARD,skipped,skipped,1,3
SP1933,MATT PACKARD,skipped,skipped,1,3
SP1934,MATT PACKARD,skipped,skipped,1,3
SP1935,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP1936,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1937,MATT PACKARD,skipped,skipped,1,3
SP1938,MATT PACKARD,skipped,skipped,1,3
SP1939,MATT PACKARD,skipped,skipped,1,3
SP1940,MATT PACKARD,skipped,skipped,1,3
SP1941,MATT PACKARD,skipped,skipped,1,3
SP1942,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP1943,MATT PACKARD,skipped,skipped,1,3
