rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,Num cands,Num seats
"Decker, Marjorie C.","Cheung, Leland","Reeves, Kenneth E.","Toomey, Jr., Timothy J.","Simmons, E. Denise","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Seidel, Sam","Kelley, Craig A.","Maher, David P.","Davis, Henrietta","Toomey, Jr., Timothy J.","Stohlman, Jr., Thomas J.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Decker, Marjorie C.","Davis, Henrietta","Seidel, Sam","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Toomey, Jr., Timothy J.","Simmons, E. Denise","Maher, David P.","Seidel, Sam","Ward, Larry W.","vanBeuzekom, Minka Y.","Kelley, Craig A.","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Williamson, James M.","Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.","Decker, Marjorie C.","Seidel, Sam","Toomey, Jr., Timothy J.","Marquardt, Charles J.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, E. Denise","Decker, Marjorie C.","Kelley, Craig A.","Stohlman, Jr., Thomas J.","Reeves, Kenneth E.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Simmons, E. Denise","Cheung, Leland","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Seidel, Sam","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Maher, David P.","Cheung, Leland","Toomey, Jr., Timothy J.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.","Kelley, Craig A.","Maher, David P.","Reeves, Kenneth E.","Seidel, Sam","Simmons, E. Denise","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Reeves, Kenneth E.","Ward, Larry W.","Williamson, James M.","Marquardt, Charles J.","Mello, Gary W.","Moree, Gregg J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Kelley, Craig A.","Davis, Henrietta","Cheung, Leland","Marquardt, Charles J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Simmons, E. Denise","Seidel, Sam","Reeves, Kenneth E.","Maher, David P.","Kelley, Craig A.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Davis, Henrietta","vanBeuzekom, Minka Y.","Simmons, E. Denise","Seidel, Sam","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Seidel, Sam","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Nelson, Matthew P.","Davis, Henrietta","Seidel, Sam","Ward, Larry W.","Simmons, E. Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Davis, Henrietta","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Decker, Marjorie C.","Maher, David P.","Simmons, E. Denise","Davis, Henrietta","Reeves, Kenneth E.","Seidel, Sam","Toomey, Jr., Timothy J.","Kelley, Craig A.","Nelson, Matthew P.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Mello, Gary W.","vanBeuzekom, Minka Y.","Seidel, Sam","Toomey, Jr., Timothy J.","Davis, Henrietta","Decker, Marjorie C.","Kelley, Craig A.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"vanBeuzekom, Minka Y.","Cheung, Leland","Maher, David P.","Davis, Henrietta","Simmons, E. Denise","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Stohlman, Jr., Thomas J.","Cheung, Leland","Decker, Marjorie C.","Simmons, E. Denise","Davis, Henrietta","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"vanBeuzekom, Minka Y.","Cheung, Leland","Kelley, Craig A.","Marquardt, Charles J.","Mello, Gary W.","Williamson, James M.","Ward, Larry W.","Stohlman, Jr., Thomas J.","Pascual, Jamake","Nelson, Matthew P.","Moree, Gregg J.","Reeves, Kenneth E.","Seidel, Sam","Decker, Marjorie C.","Maher, David P.","Simmons, E. Denise","Toomey, Jr., Timothy J.","Davis, Henrietta",19,9
"Decker, Marjorie C.","Reeves, Kenneth E.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"vanBeuzekom, Minka Y.","Stohlman, Jr., Thomas J.","Cheung, Leland","Ward, Larry W.","Moree, Gregg J.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Stohlman, Jr., Thomas J.","Davis, Henrietta","Cheung, Leland","Kelley, Craig A.","Simmons, E. Denise","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Marquardt, Charles J.","Cheung, Leland","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, E. Denise","Davis, Henrietta","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Maher, David P.","Kelley, Craig A.","Davis, Henrietta","Seidel, Sam","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Cheung, Leland","Davis, Henrietta","Simmons, E. Denise","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","vanBeuzekom, Minka Y.","Simmons, E. Denise","Cheung, Leland","Seidel, Sam","Kelley, Craig A.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Simmons, E. Denise","Davis, Henrietta","Maher, David P.","Seidel, Sam","Toomey, Jr., Timothy J.","Cheung, Leland","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Ward, Larry W.","Nelson, Matthew P.","Simmons, E. Denise","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Maher, David P.","Nelson, Matthew P.","Simmons, E. Denise","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","vanBeuzekom, Minka Y.","Kelley, Craig A.","Cheung, Leland","Simmons, E. Denise","Seidel, Sam","Stohlman, Jr., Thomas J.","Reeves, Kenneth E.","Davis, Henrietta","Moree, Gregg J.","Nelson, Matthew P.","Toomey, Jr., Timothy J.","Ward, Larry W.","Maher, David P.",skipped,skipped,skipped,skipped,19,9
"Nelson, Matthew P.","Cheung, Leland","Decker, Marjorie C.","Simmons, E. Denise","Seidel, Sam","Mello, Gary W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Nelson, Matthew P.","Davis, Henrietta","Simmons, E. Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Stohlman, Jr., Thomas J.","Seidel, Sam","Simmons, E. Denise","Toomey, Jr., Timothy J.","Decker, Marjorie C.","Maher, David P.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Davis, Henrietta","Cheung, Leland","Decker, Marjorie C.","Simmons, E. Denise","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.","Nelson, Matthew P.","Reeves, Kenneth E.","Marquardt, Charles J.","Williamson, James M.","Maher, David P.","Kelley, Craig A.","Davis, Henrietta","Seidel, Sam","Simmons, E. Denise","Decker, Marjorie C.","Ward, Larry W.","Mello, Gary W.","Toomey, Jr., Timothy J.","Moree, Gregg J.","Pascual, Jamake",19,9
"Stohlman, Jr., Thomas J.","Kelley, Craig A.","vanBeuzekom, Minka Y.","Marquardt, Charles J.","Cheung, Leland","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Reeves, Kenneth E.","Seidel, Sam","Kelley, Craig A.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Decker, Marjorie C.","Maher, David P.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Kelley, Craig A.","vanBeuzekom, Minka Y.","Stohlman, Jr., Thomas J.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Kelley, Craig A.","Davis, Henrietta","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Mello, Gary W.","Pascual, Jamake","Nelson, Matthew P.","Moree, Gregg J.","vanBeuzekom, Minka Y.","Williamson, James M.","Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.","Marquardt, Charles J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"vanBeuzekom, Minka Y.","Cheung, Leland","Seidel, Sam","Stohlman, Jr., Thomas J.","Toomey, Jr., Timothy J.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Seidel, Sam","Toomey, Jr., Timothy J.","Stohlman, Jr., Thomas J.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Kelley, Craig A.","Pascual, Jamake","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","vanBeuzekom, Minka Y.","Reeves, Kenneth E.","Stohlman, Jr., Thomas J.","Toomey, Jr., Timothy J.","Maher, David P.","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"vanBeuzekom, Minka Y.","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Seidel, Sam","Decker, Marjorie C.","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Seidel, Sam","Decker, Marjorie C.","vanBeuzekom, Minka Y.","Cheung, Leland","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Stohlman, Jr., Thomas J.","Decker, Marjorie C.","Davis, Henrietta","Simmons, E. Denise","Cheung, Leland","Maher, David P.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, E. Denise","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Seidel, Sam","Davis, Henrietta","Maher, David P.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Stohlman, Jr., Thomas J.","Davis, Henrietta","Decker, Marjorie C.","Kelley, Craig A.","Maher, David P.","Reeves, Kenneth E.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Davis, Henrietta","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.","Kelley, Craig A.","Simmons, E. Denise","Ward, Larry W.","Maher, David P.","Reeves, Kenneth E.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.","Maher, David P.","Reeves, Kenneth E.","Simmons, E. Denise","Seidel, Sam","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","vanBeuzekom, Minka Y.","Cheung, Leland","Seidel, Sam","Maher, David P.","Nelson, Matthew P.","Williamson, James M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Davis, Henrietta","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Reeves, Kenneth E.","Simmons, E. Denise","Davis, Henrietta","vanBeuzekom, Minka Y.","Seidel, Sam","Pascual, Jamake","Nelson, Matthew P.","Decker, Marjorie C.","Williamson, James M.","Ward, Larry W.","Toomey, Jr., Timothy J.","Stohlman, Jr., Thomas J.","Kelley, Craig A.","Maher, David P.","Marquardt, Charles J.","Mello, Gary W.","Moree, Gregg J.",19,9
"Davis, Henrietta","Toomey, Jr., Timothy J.","Seidel, Sam","Decker, Marjorie C.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Simmons, E. Denise","Decker, Marjorie C.","Davis, Henrietta","Cheung, Leland","Maher, David P.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Decker, Marjorie C.","Simmons, E. Denise","Davis, Henrietta","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Kelley, Craig A.","vanBeuzekom, Minka Y.","Decker, Marjorie C.","Simmons, E. Denise","Seidel, Sam","Maher, David P.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, E. Denise","Cheung, Leland","vanBeuzekom, Minka Y.","Ward, Larry W.","Seidel, Sam","Maher, David P.","Davis, Henrietta","Decker, Marjorie C.","Pascual, Jamake",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Decker, Marjorie C.","Seidel, Sam","Cheung, Leland","Simmons, E. Denise","Reeves, Kenneth E.","Maher, David P.","vanBeuzekom, Minka Y.","Pascual, Jamake",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Decker, Marjorie C.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Ward, Larry W.","Maher, David P.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Ward, Larry W.","Marquardt, Charles J.","Mello, Gary W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Davis, Henrietta","Decker, Marjorie C.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Ward, Larry W.","vanBeuzekom, Minka Y.","Cheung, Leland","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Decker, Marjorie C.","Seidel, Sam","Kelley, Craig A.","Maher, David P.","Simmons, E. Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Nelson, Matthew P.","vanBeuzekom, Minka Y.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Maher, David P.","Simmons, E. Denise","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Cheung, Leland","Maher, David P.","Simmons, E. Denise","Seidel, Sam","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Decker, Marjorie C.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Maher, David P.","Reeves, Kenneth E.","Simmons, E. Denise","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Decker, Marjorie C.","Kelley, Craig A.","Seidel, Sam","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"vanBeuzekom, Minka Y.","Stohlman, Jr., Thomas J.","Maher, David P.","Decker, Marjorie C.","Cheung, Leland","Pascual, Jamake","Nelson, Matthew P.","Moree, Gregg J.","Seidel, Sam","Toomey, Jr., Timothy J.","Ward, Larry W.","Marquardt, Charles J.","Mello, Gary W.","Williamson, James M.","Simmons, E. Denise",skipped,skipped,skipped,19,9
"Maher, David P.","Cheung, Leland","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Cheung, Leland","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
