ballotID,precinctPortion,ballot_type,countingGroup,precinct,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,Num cands,Num seats
00147_00000_560947,62.0,Ballot 17 - Type 17,Election Day,62,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00147_00000_095255,38.002,Ballot 19 - Type 19,Election Day,38,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00147_00000_427865,108.002,Ballot 19 - Type 19,Election Day,108,BEV COURTNEY,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,10,1
00147_00000_029571,108.002,Ballot 19 - Type 19,Election Day,108,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00147_00000_856318,7.002,Ballot 14 - Type 14,Election Day,7,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00147_00000_276576,77.002,Ballot 14 - Type 14,Election Day,77,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,ALEXANDER PAIGE FRESQUEZ,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00147_00000_739532,22.002,Ballot 19 - Type 19,Election Day,22,KEN MIYAGISHIMA,JORGE SANCHEZ,GREGORY Z SMITH,ISABELLA SOLIS,MIKE A TELLEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,10,1
00147_00000_299831,52.0,Ballot 14 - Type 14,Election Day,52,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00147_00000_274093,99.002,Ballot 2 - Type 2,Election Day,99,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00147_00000_698730,55.002,Ballot 14 - Type 14,Election Day,55,WILLIAM BILL MATTIACE,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00147_00000_980015,53.0,Ballot 14 - Type 14,Election Day,53,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00147_00000_479681,62.0,Ballot 17 - Type 17,Election Day,62,GREGORY Z SMITH,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00147_00000_939260,71.0,Ballot 14 - Type 14,Election Day,71,WILLIAM BILL MATTIACE,GREGORY Z SMITH,KEN MIYAGISHIMA,MIKE A TELLEZ,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,JORGE SANCHEZ,10,1
00147_00000_764795,112.0,Ballot 16 - Type 16,Election Day,112,KEN MIYAGISHIMA,GREGORY Z SMITH,JORGE SANCHEZ,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,10,1
00147_00000_033590,68.0,Ballot 20 - Type 20,Election Day,68,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00147_00000_491147,26.0,Ballot 2 - Type 2,Election Day,26,JORGE SANCHEZ,KEN MIYAGISHIMA,MIKE A TELLEZ,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,10,1
00147_00000_484303,62.0,Ballot 17 - Type 17,Election Day,62,WILLIAM BILL MATTIACE,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00147_00000_873021,77.002,Ballot 14 - Type 14,Election Day,77,MIKE A TELLEZ,GREGORY Z SMITH,BEV COURTNEY,ISABELLA SOLIS,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,10,1
00147_00000_014738,55.002,Ballot 14 - Type 14,Election Day,55,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,JORGE SANCHEZ,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,MIKE A TELLEZ,10,1
00147_00000_080603,62.0,Ballot 17 - Type 17,Election Day,62,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00147_00000_835832,34.0,Ballot 20 - Type 20,Election Day,34,KEN MIYAGISHIMA,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00147_00000_302543,106.0,Ballot 16 - Type 16,Election Day,106,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00147_00000_801857,39.0,Ballot 19 - Type 19,Election Day,39,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00132_00000_489072,52.0,Ballot 14 - Type 14,Election Day,52,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,GREGORY Z SMITH,JORGE SANCHEZ,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,BEV COURTNEY,10,1
00132_00000_583030,30.0,Ballot 2 - Type 2,Election Day,30,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,10,1
00132_00000_703205,62.0,Ballot 17 - Type 17,Election Day,62,MIKE A TELLEZ,BEV COURTNEY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00132_00000_819566,116.0,Ballot 16 - Type 16,Election Day,116,ISABELLA SOLIS,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,BEV COURTNEY,WILLIAM BILL MATTIACE,10,1
00079_00000_663510,59.0,Ballot 16 - Type 16,Election Day,59,MIKE A TELLEZ,BEV COURTNEY,ISABELLA SOLIS,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_743628,62.0,Ballot 17 - Type 17,Election Day,62,GREGORY Z SMITH,MIKE A TELLEZ,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_337263,59.0,Ballot 16 - Type 16,Election Day,59,KEN MIYAGISHIMA,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_453841,62.0,Ballot 17 - Type 17,Election Day,62,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA,10,1
00079_00000_753689,109.002,Ballot 17 - Type 17,Election Day,109,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_105901,66.002,Ballot 16 - Type 16,Election Day,66,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_440732,59.0,Ballot 16 - Type 16,Election Day,59,JORGE SANCHEZ,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_425106,109.002,Ballot 17 - Type 17,Election Day,109,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_378396,59.0,Ballot 16 - Type 16,Election Day,59,JESUSITA DOLORES LUCERO,BEV COURTNEY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_819018,62.0,Ballot 17 - Type 17,Election Day,62,KEN MIYAGISHIMA,MIKE A TELLEZ,WILLIAM BILL MATTIACE,GREGORY Z SMITH,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,10,1
00079_00000_790546,70.0,Ballot 20 - Type 20,Election Day,70,WILLIAM BILL MATTIACE,ISABELLA SOLIS,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_084086,62.0,Ballot 17 - Type 17,Election Day,62,BEV COURTNEY,JORGE SANCHEZ,WILLIAM BILL MATTIACE,ALEXANDER PAIGE FRESQUEZ,MIKE A TELLEZ,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,KEN MIYAGISHIMA,10,1
00079_00000_748935,59.0,Ballot 16 - Type 16,Election Day,59,WILLIAM BILL MATTIACE,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_122788,61.0,Ballot 16 - Type 16,Election Day,61,KEN MIYAGISHIMA,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_632275,62.0,Ballot 17 - Type 17,Election Day,62,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,ISABELLA SOLIS,GREGORY Z SMITH,JORGE SANCHEZ,WILLIAM BILL MATTIACE,BEV COURTNEY,10,1
00079_00000_806079,102.0,Ballot 16 - Type 16,Election Day,102,GREGORY Z SMITH,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_118940,53.0,Ballot 14 - Type 14,Election Day,53,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,BEV COURTNEY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_386187,112.0,Ballot 16 - Type 16,Election Day,112,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_664151,62.0,Ballot 17 - Type 17,Election Day,62,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,KEN MIYAGISHIMA,10,1
00079_00000_137399,59.0,Ballot 16 - Type 16,Election Day,59,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,MIKE A TELLEZ,ISABELLA SOLIS,GREGORY Z SMITH,JORGE SANCHEZ,10,1
00079_00000_945440,102.0,Ballot 16 - Type 16,Election Day,102,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_930772,112.0,Ballot 16 - Type 16,Election Day,112,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_948327,62.0,Ballot 17 - Type 17,Election Day,62,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA,10,1
00079_00000_178877,109.002,Ballot 17 - Type 17,Election Day,109,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,MIKE A TELLEZ,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_716943,59.0,Ballot 16 - Type 16,Election Day,59,MIKE A TELLEZ,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_660972,59.0,Ballot 16 - Type 16,Election Day,59,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_800313,102.0,Ballot 16 - Type 16,Election Day,102,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_669472,105.002,Ballot 17 - Type 17,Election Day,105,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_961980,59.0,Ballot 16 - Type 16,Election Day,59,WILLIAM BILL MATTIACE,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_638082,109.002,Ballot 17 - Type 17,Election Day,109,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,BEV COURTNEY,JORGE SANCHEZ,WILLIAM BILL MATTIACE,MIKE A TELLEZ,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,ISABELLA SOLIS,10,1
00079_00000_600849,116.0,Ballot 16 - Type 16,Election Day,116,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_260263,117.001,Ballot 16 - Type 16,Election Day,117,JORGE SANCHEZ,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_494166,59.0,Ballot 16 - Type 16,Election Day,59,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_374630,118.0,Ballot 16 - Type 16,Election Day,118,WILLIAM BILL MATTIACE,MIKE A TELLEZ,JORGE SANCHEZ,ISABELLA SOLIS,GREGORY Z SMITH,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,10,1
00079_00000_597834,105.002,Ballot 17 - Type 17,Election Day,105,KEN MIYAGISHIMA,GREGORY Z SMITH,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_739933,117.001,Ballot 16 - Type 16,Election Day,117,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_115206,106.0,Ballot 16 - Type 16,Election Day,106,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,MIKE A TELLEZ,KEN MIYAGISHIMA,BEV COURTNEY,JORGE SANCHEZ,10,1
00079_00000_014138,112.0,Ballot 16 - Type 16,Election Day,112,WILLIAM BILL MATTIACE,BEV COURTNEY,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,KEN MIYAGISHIMA,10,1
00079_00000_838855,106.0,Ballot 16 - Type 16,Election Day,106,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,JORGE SANCHEZ,skipped,10,1
00079_00000_261577,62.0,Ballot 17 - Type 17,Election Day,62,BEV COURTNEY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_380476,62.0,Ballot 17 - Type 17,Election Day,62,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_383018,116.0,Ballot 16 - Type 16,Election Day,116,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_742874,102.0,Ballot 16 - Type 16,Election Day,102,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_279510,59.0,Ballot 16 - Type 16,Election Day,59,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_768202,59.0,Ballot 16 - Type 16,Election Day,59,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_583237,59.0,Ballot 16 - Type 16,Election Day,59,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA,10,1
00079_00000_430831,112.0,Ballot 16 - Type 16,Election Day,112,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_338620,62.0,Ballot 17 - Type 17,Election Day,62,GREGORY Z SMITH,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,MIKE A TELLEZ,JORGE SANCHEZ,BEV COURTNEY,10,1
00079_00000_792013,72.0,Ballot 14 - Type 14,Election Day,72,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,ISABELLA SOLIS,BEV COURTNEY,JORGE SANCHEZ,GREGORY Z SMITH,skipped,skipped,skipped,10,1
00079_00000_685111,62.0,Ballot 17 - Type 17,Election Day,62,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_987289,109.002,Ballot 17 - Type 17,Election Day,109,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_749391,62.0,Ballot 17 - Type 17,Election Day,62,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_729414,117.001,Ballot 16 - Type 16,Election Day,117,WILLIAM BILL MATTIACE,MIKE A TELLEZ,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_144812,116.0,Ballot 16 - Type 16,Election Day,116,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_697623,112.0,Ballot 16 - Type 16,Election Day,112,GREGORY Z SMITH,MIKE A TELLEZ,JORGE SANCHEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,KEN MIYAGISHIMA,10,1
00079_00000_627889,109.002,Ballot 17 - Type 17,Election Day,109,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,GREGORY Z SMITH,ISABELLA SOLIS,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,10,1
00079_00000_004733,62.0,Ballot 17 - Type 17,Election Day,62,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,GREGORY Z SMITH,BEV COURTNEY,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,10,1
00079_00000_951583,52.0,Ballot 14 - Type 14,Election Day,52,MIKE A TELLEZ,WILLIAM BILL MATTIACE,JORGE SANCHEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_435645,112.0,Ballot 16 - Type 16,Election Day,112,WILLIAM BILL MATTIACE,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_431145,116.0,Ballot 16 - Type 16,Election Day,116,MIKE A TELLEZ,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_847405,112.0,Ballot 16 - Type 16,Election Day,112,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_866152,59.0,Ballot 16 - Type 16,Election Day,59,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,ISABELLA SOLIS,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,MIKE A TELLEZ,skipped,10,1
00079_00000_357039,102.0,Ballot 16 - Type 16,Election Day,102,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_401666,116.0,Ballot 16 - Type 16,Election Day,116,MIKE A TELLEZ,BEV COURTNEY,ISABELLA SOLIS,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,KEN MIYAGISHIMA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,10,1
00079_00000_610487,116.0,Ballot 16 - Type 16,Election Day,116,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_161245,59.0,Ballot 16 - Type 16,Election Day,59,EUGENIA (GINA) MONTOYA ORTEGA,BEV COURTNEY,ISABELLA SOLIS,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ,MIKE A TELLEZ,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,10,1
00079_00000_213705,61.0,Ballot 16 - Type 16,Election Day,61,KEN MIYAGISHIMA,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_767381,62.0,Ballot 17 - Type 17,Election Day,62,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_487914,59.0,Ballot 16 - Type 16,Election Day,59,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_500945,62.0,Ballot 17 - Type 17,Election Day,62,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_915961,118.0,Ballot 16 - Type 16,Election Day,118,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_764195,116.0,Ballot 16 - Type 16,Election Day,116,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_851909,61.0,Ballot 16 - Type 16,Election Day,61,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_471202,105.002,Ballot 17 - Type 17,Election Day,105,MIKE A TELLEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,GREGORY Z SMITH,ISABELLA SOLIS,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,JORGE SANCHEZ,10,1
00079_00000_245067,116.0,Ballot 16 - Type 16,Election Day,116,GREGORY Z SMITH,WILLIAM BILL MATTIACE,MIKE A TELLEZ,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_812542,105.002,Ballot 17 - Type 17,Election Day,105,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_518036,109.002,Ballot 17 - Type 17,Election Day,109,MIKE A TELLEZ,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_223987,105.002,Ballot 17 - Type 17,Election Day,105,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_979742,117.001,Ballot 16 - Type 16,Election Day,117,JORGE SANCHEZ,GREGORY Z SMITH,MIKE A TELLEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,10,1
00079_00000_479881,59.0,Ballot 16 - Type 16,Election Day,59,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_058128,102.0,Ballot 16 - Type 16,Election Day,102,WILLIAM BILL MATTIACE,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_204469,116.0,Ballot 16 - Type 16,Election Day,116,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
00079_00000_150339,112.0,Ballot 16 - Type 16,Election Day,112,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,1
