District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3,rank4,rank5,rank6
Auburn,Absent,37434,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37435,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37436,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37437,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37438,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37439,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37440,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37441,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37442,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37443,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37444,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37445,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37446,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37447,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37448,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37449,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37450,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37451,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37452,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37453,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37454,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37455,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37456,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37457,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37458,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37459,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37460,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37461,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37462,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37463,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37464,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37465,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37466,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37467,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37468,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37469,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37470,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37471,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37472,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37473,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37474,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37475,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37476,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37477,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37478,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37479,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37480,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37481,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37482,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37483,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37484,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37485,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37486,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37487,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37488,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37489,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37490,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37491,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37492,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37493,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37494,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37495,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37496,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37497,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37498,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37499,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37500,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37501,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37502,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37503,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37504,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37505,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37506,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37507,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37508,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37509,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37510,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37511,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37512,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37513,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37514,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37515,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37516,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37517,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37518,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37519,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37520,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37521,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37522,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37523,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37524,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37525,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37526,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37527,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37528,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37529,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37530,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37531,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37532,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37533,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37534,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37535,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37536,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37537,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37538,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37539,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37540,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37541,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37542,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37543,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37544,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37545,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37546,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37547,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37548,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37549,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37550,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37551,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37552,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37553,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37554,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37555,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37556,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37557,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37558,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37559,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37560,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37561,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37562,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37563,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37564,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37565,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37566,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37567,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37568,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37569,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37570,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37571,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37572,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37573,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37574,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37575,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37576,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37577,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37578,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37579,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37580,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37581,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37582,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37583,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37584,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37585,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37586,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37587,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37588,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37589,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37590,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37591,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37592,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37593,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37594,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37595,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37596,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37597,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37598,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37599,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37600,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37601,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37602,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37603,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37604,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37605,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37606,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37607,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37608,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37609,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37610,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37611,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37612,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37613,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37614,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37615,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37616,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37617,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37618,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37619,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37620,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37621,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37622,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37623,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37624,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37625,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37626,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37627,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37628,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37629,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37630,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37631,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37632,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37633,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37634,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37635,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37636,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37637,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37638,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37639,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37640,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37641,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37642,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37643,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37644,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37645,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37646,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37647,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37648,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37649,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37650,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37651,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37652,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37653,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37654,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37655,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37656,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37657,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37658,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37659,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37660,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37661,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37662,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37663,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37664,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37665,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37666,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37667,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37668,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37669,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37670,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37671,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37672,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37673,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37674,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37675,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37676,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37677,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37678,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37679,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37680,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37681,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37682,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37683,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37684,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37685,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37686,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37687,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37688,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37689,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37690,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
Auburn,Absent,37691,Formal,OUEIK Ronney,skipped,skipped,skipped,skipped,skipped
