ballotID,precinctPortion,ballot_type,countingGroup,precinct,rank1,rank2,rank3,rank4,Num cands,Num seats
00147_00000_241106,71.0,Ballot 14 - Type 14,Election Day,71,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,PHILIP A VANVEEN,4,1
00147_00000_701079,7.002,Ballot 14 - Type 14,Election Day,7,JASON D ESTRADA,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,4,1
00147_00000_508478,50.0,Ballot 14 - Type 14,Election Day,50,TESSA ABEYTA STUVE,JASON D ESTRADA,"JACK L VALENCIA, JR",PHILIP A VANVEEN,4,1
00147_00000_765224,53.0,Ballot 14 - Type 14,Election Day,53,"JACK L VALENCIA, JR",JASON D ESTRADA,TESSA ABEYTA STUVE,PHILIP A VANVEEN,4,1
00147_00000_073452,49.0,Ballot 14 - Type 14,Election Day,49,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,TESSA ABEYTA STUVE,4,1
00147_00000_899163,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,TESSA ABEYTA STUVE,skipped,skipped,4,1
00147_00000_856318,7.002,Ballot 14 - Type 14,Election Day,7,TESSA ABEYTA STUVE,JASON D ESTRADA,skipped,skipped,4,1
00147_00000_276576,77.002,Ballot 14 - Type 14,Election Day,77,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",skipped,skipped,4,1
00147_00000_698730,55.002,Ballot 14 - Type 14,Election Day,55,"JACK L VALENCIA, JR",PHILIP A VANVEEN,skipped,skipped,4,1
00147_00000_939260,71.0,Ballot 14 - Type 14,Election Day,71,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,TESSA ABEYTA STUVE,4,1
00147_00000_873021,77.002,Ballot 14 - Type 14,Election Day,77,PHILIP A VANVEEN,"JACK L VALENCIA, JR",JASON D ESTRADA,skipped,4,1
00132_00000_489072,52.0,Ballot 14 - Type 14,Election Day,52,JASON D ESTRADA,PHILIP A VANVEEN,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,4,1
00079_00000_118940,53.0,Ballot 14 - Type 14,Election Day,53,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00079_00000_792013,72.0,Ballot 14 - Type 14,Election Day,72,"JACK L VALENCIA, JR",PHILIP A VANVEEN,TESSA ABEYTA STUVE,JASON D ESTRADA,4,1
00079_00000_951583,52.0,Ballot 14 - Type 14,Election Day,52,JASON D ESTRADA,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,4,1
00079_00000_065704,77.002,Ballot 14 - Type 14,Election Day,77,PHILIP A VANVEEN,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,skipped,4,1
00079_00000_604077,56.002,Ballot 14 - Type 14,Election Day,56,PHILIP A VANVEEN,TESSA ABEYTA STUVE,JASON D ESTRADA,"JACK L VALENCIA, JR",4,1
00079_00000_965616,71.0,Ballot 14 - Type 14,Election Day,71,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00079_00000_154827,52.0,Ballot 14 - Type 14,Election Day,52,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00079_00000_818909,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,JASON D ESTRADA,4,1
02850_00000_071424,77.002,Ballot 14 - Type 14,Election Day,77,TESSA ABEYTA STUVE,PHILIP A VANVEEN,"JACK L VALENCIA, JR",JASON D ESTRADA,4,1
02850_00000_537460,73.0,Ballot 14 - Type 14,Election Day,73,PHILIP A VANVEEN,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,4,1
02850_00000_460143,56.002,Ballot 14 - Type 14,Election Day,56,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
02850_00000_134449,71.0,Ballot 14 - Type 14,Election Day,71,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,PHILIP A VANVEEN,4,1
02962_00000_545577,56.002,Ballot 14 - Type 14,Election Day,56,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,TESSA ABEYTA STUVE,4,1
00236_00000_848568,71.0,Ballot 14 - Type 14,Election Day,71,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00236_00000_522287,73.0,Ballot 14 - Type 14,Election Day,73,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00236_00000_768619,49.0,Ballot 14 - Type 14,Election Day,49,JASON D ESTRADA,TESSA ABEYTA STUVE,skipped,skipped,4,1
00236_00000_322068,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00236_00000_775954,56.002,Ballot 14 - Type 14,Election Day,56,JASON D ESTRADA,"JACK L VALENCIA, JR",skipped,skipped,4,1
00236_00000_039169,56.002,Ballot 14 - Type 14,Election Day,56,PHILIP A VANVEEN,"JACK L VALENCIA, JR",JASON D ESTRADA,TESSA ABEYTA STUVE,4,1
00236_00000_180190,71.0,Ballot 14 - Type 14,Election Day,71,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,PHILIP A VANVEEN,4,1
00236_00000_530801,52.0,Ballot 14 - Type 14,Election Day,52,JASON D ESTRADA,PHILIP A VANVEEN,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",4,1
00236_00000_146376,49.0,Ballot 14 - Type 14,Election Day,49,JASON D ESTRADA,skipped,skipped,skipped,4,1
00236_00000_892384,55.002,Ballot 14 - Type 14,Election Day,55,JASON D ESTRADA,PHILIP A VANVEEN,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,4,1
00236_00000_359988,52.0,Ballot 14 - Type 14,Election Day,52,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00236_00000_814589,71.0,Ballot 14 - Type 14,Election Day,71,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,PHILIP A VANVEEN,JASON D ESTRADA,4,1
00236_00000_262142,57.002,Ballot 14 - Type 14,Election Day,57,TESSA ABEYTA STUVE,PHILIP A VANVEEN,"JACK L VALENCIA, JR",JASON D ESTRADA,4,1
00236_00000_172104,73.0,Ballot 14 - Type 14,Election Day,73,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,PHILIP A VANVEEN,4,1
00236_00000_308617,57.002,Ballot 14 - Type 14,Election Day,57,PHILIP A VANVEEN,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,4,1
00236_00000_575834,51.0,Ballot 14 - Type 14,Election Day,51,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,skipped,4,1
00236_00000_036075,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00236_00000_209866,55.002,Ballot 14 - Type 14,Election Day,55,PHILIP A VANVEEN,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,4,1
00236_00000_731030,49.0,Ballot 14 - Type 14,Election Day,49,JASON D ESTRADA,skipped,skipped,skipped,4,1
00236_00000_838363,55.002,Ballot 14 - Type 14,Election Day,55,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00236_00000_843413,71.0,Ballot 14 - Type 14,Election Day,71,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00236_00000_676047,57.002,Ballot 14 - Type 14,Election Day,57,"JACK L VALENCIA, JR",skipped,skipped,skipped,4,1
00236_00000_025731,72.0,Ballot 14 - Type 14,Election Day,72,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00236_00000_122591,55.002,Ballot 14 - Type 14,Election Day,55,"JACK L VALENCIA, JR",skipped,skipped,skipped,4,1
00236_00000_825894,77.002,Ballot 14 - Type 14,Election Day,77,TESSA ABEYTA STUVE,JASON D ESTRADA,"JACK L VALENCIA, JR",skipped,4,1
00236_00000_603151,73.0,Ballot 14 - Type 14,Election Day,73,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00236_00000_123385,55.002,Ballot 14 - Type 14,Election Day,55,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00236_00000_172992,50.0,Ballot 14 - Type 14,Election Day,50,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00236_00000_557288,49.0,Ballot 14 - Type 14,Election Day,49,TESSA ABEYTA STUVE,PHILIP A VANVEEN,"JACK L VALENCIA, JR",JASON D ESTRADA,4,1
00236_00000_389056,56.002,Ballot 14 - Type 14,Election Day,56,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00236_00000_084894,78.002,Ballot 14 - Type 14,Election Day,78,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00236_00000_985050,52.0,Ballot 14 - Type 14,Election Day,52,"JACK L VALENCIA, JR",skipped,skipped,skipped,4,1
00236_00000_489205,51.0,Ballot 14 - Type 14,Election Day,51,TESSA ABEYTA STUVE,JASON D ESTRADA,PHILIP A VANVEEN,"JACK L VALENCIA, JR",4,1
00236_00000_932081,7.002,Ballot 14 - Type 14,Election Day,7,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,PHILIP A VANVEEN,4,1
00236_00000_187376,78.002,Ballot 14 - Type 14,Election Day,78,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00236_00000_619037,56.002,Ballot 14 - Type 14,Election Day,56,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",skipped,skipped,4,1
00236_00000_489362,55.002,Ballot 14 - Type 14,Election Day,55,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00236_00000_907226,73.0,Ballot 14 - Type 14,Election Day,73,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,4,1
00236_00000_564863,49.0,Ballot 14 - Type 14,Election Day,49,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00236_00000_479397,55.002,Ballot 14 - Type 14,Election Day,55,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00236_00000_428070,56.002,Ballot 14 - Type 14,Election Day,56,JASON D ESTRADA,skipped,skipped,skipped,4,1
00236_00000_988982,7.002,Ballot 14 - Type 14,Election Day,7,TESSA ABEYTA STUVE,PHILIP A VANVEEN,skipped,skipped,4,1
00236_00000_665531,55.002,Ballot 14 - Type 14,Election Day,55,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00236_00000_142643,73.0,Ballot 14 - Type 14,Election Day,73,"JACK L VALENCIA, JR",PHILIP A VANVEEN,TESSA ABEYTA STUVE,skipped,4,1
00236_00000_543840,56.002,Ballot 14 - Type 14,Election Day,56,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00236_00000_887035,55.002,Ballot 14 - Type 14,Election Day,55,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00236_00000_195967,56.002,Ballot 14 - Type 14,Election Day,56,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00236_00000_010493,71.0,Ballot 14 - Type 14,Election Day,71,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,4,1
00236_00000_821394,53.0,Ballot 14 - Type 14,Election Day,53,PHILIP A VANVEEN,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,4,1
00236_00000_200577,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00236_00000_883793,57.002,Ballot 14 - Type 14,Election Day,57,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",skipped,skipped,4,1
00236_00000_191467,55.002,Ballot 14 - Type 14,Election Day,55,JASON D ESTRADA,PHILIP A VANVEEN,skipped,skipped,4,1
00236_00000_805915,53.0,Ballot 14 - Type 14,Election Day,53,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,PHILIP A VANVEEN,JASON D ESTRADA,4,1
00236_00000_496941,55.002,Ballot 14 - Type 14,Election Day,55,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00236_00000_334465,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00236_00000_157708,72.0,Ballot 14 - Type 14,Election Day,72,JASON D ESTRADA,skipped,skipped,skipped,4,1
00236_00000_836230,73.0,Ballot 14 - Type 14,Election Day,73,"JACK L VALENCIA, JR",PHILIP A VANVEEN,skipped,skipped,4,1
00236_00000_045222,71.0,Ballot 14 - Type 14,Election Day,71,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,PHILIP A VANVEEN,4,1
00236_00000_918091,52.0,Ballot 14 - Type 14,Election Day,52,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,4,1
00236_00000_539301,73.0,Ballot 14 - Type 14,Election Day,73,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00236_00000_082222,52.0,Ballot 14 - Type 14,Election Day,52,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00236_00000_880159,114.002,Ballot 14 - Type 14,Election Day,114,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00236_00000_134992,78.002,Ballot 14 - Type 14,Election Day,78,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,JASON D ESTRADA,PHILIP A VANVEEN,4,1
00232_00000_795925,57.002,Ballot 14 - Type 14,Election Day,57,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00232_00000_470639,55.002,Ballot 14 - Type 14,Election Day,55,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,PHILIP A VANVEEN,4,1
00232_00000_438267,56.002,Ballot 14 - Type 14,Election Day,56,PHILIP A VANVEEN,TESSA ABEYTA STUVE,JASON D ESTRADA,skipped,4,1
00232_00000_280624,55.002,Ballot 14 - Type 14,Election Day,55,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00232_00000_792692,73.0,Ballot 14 - Type 14,Election Day,73,PHILIP A VANVEEN,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,JASON D ESTRADA,4,1
00232_00000_810293,53.0,Ballot 14 - Type 14,Election Day,53,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00232_00000_350745,56.002,Ballot 14 - Type 14,Election Day,56,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00232_00000_323766,73.0,Ballot 14 - Type 14,Election Day,73,TESSA ABEYTA STUVE,PHILIP A VANVEEN,"JACK L VALENCIA, JR",JASON D ESTRADA,4,1
00232_00000_730526,72.0,Ballot 14 - Type 14,Election Day,72,JASON D ESTRADA,"JACK L VALENCIA, JR",skipped,skipped,4,1
00232_00000_627134,56.002,Ballot 14 - Type 14,Election Day,56,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00232_00000_278042,56.002,Ballot 14 - Type 14,Election Day,56,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00232_00000_667487,55.002,Ballot 14 - Type 14,Election Day,55,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,JASON D ESTRADA,PHILIP A VANVEEN,4,1
00232_00000_784916,55.002,Ballot 14 - Type 14,Election Day,55,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00232_00000_087324,7.002,Ballot 14 - Type 14,Election Day,7,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,PHILIP A VANVEEN,4,1
00232_00000_156134,49.0,Ballot 14 - Type 14,Election Day,49,PHILIP A VANVEEN,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,JASON D ESTRADA,4,1
00232_00000_481064,56.002,Ballot 14 - Type 14,Election Day,56,"JACK L VALENCIA, JR",PHILIP A VANVEEN,skipped,skipped,4,1
00232_00000_343213,56.002,Ballot 14 - Type 14,Election Day,56,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00232_00000_893735,78.002,Ballot 14 - Type 14,Election Day,78,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,TESSA ABEYTA STUVE,4,1
00232_00000_896274,56.002,Ballot 14 - Type 14,Election Day,56,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00232_00000_940556,56.002,Ballot 14 - Type 14,Election Day,56,PHILIP A VANVEEN,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,JASON D ESTRADA,4,1
00232_00000_155573,50.0,Ballot 14 - Type 14,Election Day,50,JASON D ESTRADA,skipped,skipped,skipped,4,1
00232_00000_499300,53.0,Ballot 14 - Type 14,Election Day,53,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,PHILIP A VANVEEN,4,1
00232_00000_649497,72.0,Ballot 14 - Type 14,Election Day,72,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00232_00000_024704,49.0,Ballot 14 - Type 14,Election Day,49,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,PHILIP A VANVEEN,JASON D ESTRADA,4,1
00232_00000_111543,56.002,Ballot 14 - Type 14,Election Day,56,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00232_00000_353224,56.002,Ballot 14 - Type 14,Election Day,56,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00232_00000_378428,49.0,Ballot 14 - Type 14,Election Day,49,TESSA ABEYTA STUVE,JASON D ESTRADA,"JACK L VALENCIA, JR",PHILIP A VANVEEN,4,1
00232_00000_078815,55.002,Ballot 14 - Type 14,Election Day,55,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00232_00000_098597,71.0,Ballot 14 - Type 14,Election Day,71,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00232_00000_526677,7.002,Ballot 14 - Type 14,Election Day,7,TESSA ABEYTA STUVE,PHILIP A VANVEEN,JASON D ESTRADA,skipped,4,1
00232_00000_843088,7.002,Ballot 14 - Type 14,Election Day,7,TESSA ABEYTA STUVE,PHILIP A VANVEEN,JASON D ESTRADA,"JACK L VALENCIA, JR",4,1
00232_00000_665265,72.0,Ballot 14 - Type 14,Election Day,72,PHILIP A VANVEEN,"JACK L VALENCIA, JR",skipped,skipped,4,1
00232_00000_045958,56.002,Ballot 14 - Type 14,Election Day,56,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00232_00000_066435,78.002,Ballot 14 - Type 14,Election Day,78,PHILIP A VANVEEN,JASON D ESTRADA,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,4,1
00232_00000_905686,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,JASON D ESTRADA,4,1
00232_00000_995367,52.0,Ballot 14 - Type 14,Election Day,52,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00232_00000_821978,7.002,Ballot 14 - Type 14,Election Day,7,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,4,1
00232_00000_415257,71.0,Ballot 14 - Type 14,Election Day,71,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,PHILIP A VANVEEN,4,1
00232_00000_231042,55.002,Ballot 14 - Type 14,Election Day,55,TESSA ABEYTA STUVE,PHILIP A VANVEEN,"JACK L VALENCIA, JR",JASON D ESTRADA,4,1
00232_00000_794212,77.002,Ballot 14 - Type 14,Election Day,77,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00232_00000_655960,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00232_00000_417923,56.002,Ballot 14 - Type 14,Election Day,56,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00232_00000_767473,55.002,Ballot 14 - Type 14,Election Day,55,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00232_00000_361017,56.002,Ballot 14 - Type 14,Election Day,56,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00232_00000_256561,55.002,Ballot 14 - Type 14,Election Day,55,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00232_00000_208017,7.002,Ballot 14 - Type 14,Election Day,7,"JACK L VALENCIA, JR",skipped,skipped,skipped,4,1
00232_00000_749423,52.0,Ballot 14 - Type 14,Election Day,52,JASON D ESTRADA,skipped,skipped,skipped,4,1
00232_00000_510475,55.002,Ballot 14 - Type 14,Election Day,55,PHILIP A VANVEEN,JASON D ESTRADA,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,4,1
00232_00000_090383,7.002,Ballot 14 - Type 14,Election Day,7,TESSA ABEYTA STUVE,JASON D ESTRADA,PHILIP A VANVEEN,"JACK L VALENCIA, JR",4,1
00232_00000_036127,72.0,Ballot 14 - Type 14,Election Day,72,TESSA ABEYTA STUVE,JASON D ESTRADA,"JACK L VALENCIA, JR",skipped,4,1
00232_00000_179000,56.002,Ballot 14 - Type 14,Election Day,56,PHILIP A VANVEEN,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,4,1
00105_00000_114278,56.002,Ballot 14 - Type 14,Election Day,56,PHILIP A VANVEEN,"JACK L VALENCIA, JR",skipped,skipped,4,1
00105_00000_959347,72.0,Ballot 14 - Type 14,Election Day,72,"JACK L VALENCIA, JR",skipped,skipped,skipped,4,1
00105_00000_250316,52.0,Ballot 14 - Type 14,Election Day,52,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00105_00000_994782,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,JASON D ESTRADA,4,1
00105_00000_247729,73.0,Ballot 14 - Type 14,Election Day,73,JASON D ESTRADA,PHILIP A VANVEEN,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,4,1
00105_00000_602407,51.0,Ballot 14 - Type 14,Election Day,51,"JACK L VALENCIA, JR",skipped,skipped,skipped,4,1
00105_00000_172091,72.0,Ballot 14 - Type 14,Election Day,72,PHILIP A VANVEEN,TESSA ABEYTA STUVE,skipped,skipped,4,1
00105_00000_154467,56.002,Ballot 14 - Type 14,Election Day,56,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,4,1
00105_00000_691591,52.0,Ballot 14 - Type 14,Election Day,52,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,TESSA ABEYTA STUVE,4,1
00105_00000_624581,52.0,Ballot 14 - Type 14,Election Day,52,JASON D ESTRADA,skipped,skipped,skipped,4,1
00105_00000_445933,57.002,Ballot 14 - Type 14,Election Day,57,TESSA ABEYTA STUVE,JASON D ESTRADA,PHILIP A VANVEEN,"JACK L VALENCIA, JR",4,1
00105_00000_155031,52.0,Ballot 14 - Type 14,Election Day,52,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00105_00000_279190,72.0,Ballot 14 - Type 14,Election Day,72,"JACK L VALENCIA, JR",skipped,skipped,skipped,4,1
00105_00000_180593,56.002,Ballot 14 - Type 14,Election Day,56,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00105_00000_579159,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00105_00000_136574,53.0,Ballot 14 - Type 14,Election Day,53,PHILIP A VANVEEN,JASON D ESTRADA,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,4,1
00105_00000_286345,53.0,Ballot 14 - Type 14,Election Day,53,PHILIP A VANVEEN,TESSA ABEYTA STUVE,JASON D ESTRADA,"JACK L VALENCIA, JR",4,1
00105_00000_537025,53.0,Ballot 14 - Type 14,Election Day,53,PHILIP A VANVEEN,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,JASON D ESTRADA,4,1
00105_00000_551926,55.002,Ballot 14 - Type 14,Election Day,55,PHILIP A VANVEEN,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,JASON D ESTRADA,4,1
00105_00000_108173,7.002,Ballot 14 - Type 14,Election Day,7,JASON D ESTRADA,"JACK L VALENCIA, JR",PHILIP A VANVEEN,TESSA ABEYTA STUVE,4,1
00105_00000_347151,78.002,Ballot 14 - Type 14,Election Day,78,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00105_00000_973156,50.0,Ballot 14 - Type 14,Election Day,50,PHILIP A VANVEEN,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,4,1
00105_00000_198289,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,4,1
00105_00000_378746,55.002,Ballot 14 - Type 14,Election Day,55,JASON D ESTRADA,PHILIP A VANVEEN,TESSA ABEYTA STUVE,skipped,4,1
00105_00000_049969,52.0,Ballot 14 - Type 14,Election Day,52,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00105_00000_387498,72.0,Ballot 14 - Type 14,Election Day,72,TESSA ABEYTA STUVE,JASON D ESTRADA,"JACK L VALENCIA, JR",PHILIP A VANVEEN,4,1
00105_00000_328849,56.002,Ballot 14 - Type 14,Election Day,56,PHILIP A VANVEEN,JASON D ESTRADA,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,4,1
00105_00000_481555,7.002,Ballot 14 - Type 14,Election Day,7,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00105_00000_880557,55.002,Ballot 14 - Type 14,Election Day,55,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00105_00000_385172,56.002,Ballot 14 - Type 14,Election Day,56,PHILIP A VANVEEN,"JACK L VALENCIA, JR",TESSA ABEYTA STUVE,JASON D ESTRADA,4,1
00105_00000_085508,78.002,Ballot 14 - Type 14,Election Day,78,PHILIP A VANVEEN,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,4,1
00105_00000_389651,55.002,Ballot 14 - Type 14,Election Day,55,TESSA ABEYTA STUVE,PHILIP A VANVEEN,skipped,skipped,4,1
00105_00000_930656,72.0,Ballot 14 - Type 14,Election Day,72,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,TESSA ABEYTA STUVE,4,1
00105_00000_995850,52.0,Ballot 14 - Type 14,Election Day,52,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",PHILIP A VANVEEN,JASON D ESTRADA,4,1
00105_00000_066793,73.0,Ballot 14 - Type 14,Election Day,73,TESSA ABEYTA STUVE,JASON D ESTRADA,skipped,skipped,4,1
00105_00000_281531,55.002,Ballot 14 - Type 14,Election Day,55,TESSA ABEYTA STUVE,JASON D ESTRADA,"JACK L VALENCIA, JR",PHILIP A VANVEEN,4,1
00105_00000_467176,78.002,Ballot 14 - Type 14,Election Day,78,TESSA ABEYTA STUVE,"JACK L VALENCIA, JR",JASON D ESTRADA,PHILIP A VANVEEN,4,1
00074_00000_277753,72.0,Ballot 14 - Type 14,Election Day,72,TESSA ABEYTA STUVE,JASON D ESTRADA,"JACK L VALENCIA, JR",PHILIP A VANVEEN,4,1
00074_00000_032450,49.0,Ballot 14 - Type 14,Election Day,49,PHILIP A VANVEEN,"JACK L VALENCIA, JR",skipped,skipped,4,1
00074_00000_742193,73.0,Ballot 14 - Type 14,Election Day,73,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
00074_00000_172725,55.002,Ballot 14 - Type 14,Election Day,55,PHILIP A VANVEEN,"JACK L VALENCIA, JR",JASON D ESTRADA,TESSA ABEYTA STUVE,4,1
00074_00000_290066,51.0,Ballot 14 - Type 14,Election Day,51,TESSA ABEYTA STUVE,skipped,skipped,skipped,4,1
00074_00000_125157,56.002,Ballot 14 - Type 14,Election Day,56,PHILIP A VANVEEN,skipped,skipped,skipped,4,1
