id1,id2,id3,ward,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,numSeats,numCands
001103-00-00340000863681,4,2,1103,Rachel B. Weinstein,David J. Weinstein,Jose Luis Rojas Villarreal,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000864264,11,2,1103,Rachel B. Weinstein,David J. Weinstein,Andrew R. King,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000865716,10,2,1103,Andrew R. King,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000866479,7,2,1103,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000866532,5,2,1103,Eugenia Schraa Huh,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000871115,3,2,1103,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000872063,2,2,1103,Caroline M. Hunter,"Robert Vincent Travers, Jr.",Andrew R. King,Jose Luis Rojas Villarreal,David J. Weinstein,Rachel B. Weinstein,Eugenia Schraa Huh,skipped,skipped,skipped,skipped,6,13
001103-00-00340000879699,4,2,1103,Rachel B. Weinstein,David J. Weinstein,Jose Luis Rojas Villarreal,Eugenia Schraa Huh,Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000880949,5,2,1103,Jose Luis Rojas Villarreal,David J. Weinstein,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000883876,7,2,1103,Caroline M. Hunter,"Robert Vincent Travers, Jr.",David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000891056,11,2,1103,Eugenia Schraa Huh,"Robert Vincent Travers, Jr.",David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000895743,5,2,1103,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000896568,8,2,1103,Rachel B. Weinstein,David J. Weinstein,Caroline M. Hunter,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000897519,11,2,1103,Jose Luis Rojas Villarreal,Rachel B. Weinstein,David J. Weinstein,Caroline M. Hunter,Andrew R. King,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,Alborz Bejnood,skipped,skipped,skipped,6,13
001103-00-00340000898270,9,2,1103,Andrew R. King,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000905660,10,2,1103,"Richard Harding, Jr.",Rachel B. Weinstein,David J. Weinstein,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000906107,8,2,1103,Jose Luis Rojas Villarreal,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000909089,1,2,1103,Rachel B. Weinstein,Elizabeth Clark Polner Hudson,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000909775,7,2,1103,Caroline M. Hunter,Rachel B. Weinstein,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000912406,9,2,1103,David J. Weinstein,Caroline M. Hunter,Rachel B. Weinstein,Jose Luis Rojas Villarreal,Andrew R. King,"Richard Harding, Jr.","Robert Vincent Travers, Jr.",Eugenia Schraa Huh,Alborz Bejnood,Elizabeth Clark Polner Hudson,Frantz Pierre,6,13
001103-00-00340000914172,10,2,1103,Jose Luis Rojas Villarreal,Caroline M. Hunter,Alborz Bejnood,David J. Weinstein,"Robert Vincent Travers, Jr.",Eugenia Schraa Huh,Andrew R. King,Frantz Pierre,Rachel B. Weinstein,"Richard Harding, Jr.",Elizabeth Clark Polner Hudson,6,13
001103-00-00340000918354,11,2,1103,"Richard Harding, Jr.",Caroline M. Hunter,Andrew R. King,"Robert Vincent Travers, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000921017,3,2,1103,Caroline M. Hunter,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000922110,9,2,1103,Andrew R. King,Frantz Pierre,"Robert Vincent Travers, Jr.",Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000927987,11,2,1103,Rachel B. Weinstein,Caroline M. Hunter,Jose Luis Rojas Villarreal,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000929888,9,2,1103,David J. Weinstein,Rachel B. Weinstein,"Richard Harding, Jr.",Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000931578,3,2,1103,Caroline M. Hunter,Jose Luis Rojas Villarreal,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000935956,2,2,1103,David J. Weinstein,Jose Luis Rojas Villarreal,"Richard Harding, Jr.",Andrew R. King,Frantz Pierre,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000937168,7,2,1103,Jose Luis Rojas Villarreal,Rachel B. Weinstein,David J. Weinstein,"Richard Harding, Jr.",Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000939026,3,2,1103,Elizabeth Clark Polner Hudson,Andrew R. King,Frantz Pierre,Eugenia Schraa Huh,"Robert Vincent Travers, Jr.",Alborz Bejnood,"Richard Harding, Jr.",Rachel B. Weinstein,David J. Weinstein,Jose Luis Rojas Villarreal,Caroline M. Hunter,6,13
001103-00-00340000941320,8,2,1103,David J. Weinstein,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000943945,3,2,1103,Caroline M. Hunter,"Richard Harding, Jr.",Frantz Pierre,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000946844,5,2,1103,"Richard Harding, Jr.",Elizabeth Clark Polner Hudson,Rachel B. Weinstein,Jose Luis Rojas Villarreal,David J. Weinstein,Andrew R. King,Eugenia Schraa Huh,"Robert Vincent Travers, Jr.",Frantz Pierre,Alborz Bejnood,Caroline M. Hunter,6,13
001103-00-00340000952247,6,2,1103,Jose Luis Rojas Villarreal,David J. Weinstein,Rachel B. Weinstein,Elizabeth Clark Polner Hudson,"Robert Vincent Travers, Jr.","Richard Harding, Jr.",Andrew R. King,Eugenia Schraa Huh,Caroline M. Hunter,Alborz Bejnood,skipped,6,13
001103-00-00340000953536,5,2,1103,Caroline M. Hunter,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000954053,7,2,1103,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000955105,4,2,1103,Caroline M. Hunter,"Robert Vincent Travers, Jr.",David J. Weinstein,Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000956628,1,2,1103,Elizabeth Clark Polner Hudson,Caroline M. Hunter,Andrew R. King,Jose Luis Rojas Villarreal,David J. Weinstein,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000958740,11,2,1103,Caroline M. Hunter,Rachel B. Weinstein,Elizabeth Clark Polner Hudson,Jose Luis Rojas Villarreal,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000959565,10,2,1103,Andrew R. King,Caroline M. Hunter,David J. Weinstein,"Richard Harding, Jr.",Jose Luis Rojas Villarreal,Eugenia Schraa Huh,Rachel B. Weinstein,skipped,skipped,skipped,skipped,6,13
001103-00-00340000960094,1,2,1103,"Richard Harding, Jr.",Rachel B. Weinstein,David J. Weinstein,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000960302,9,2,1103,Rachel B. Weinstein,"Richard Harding, Jr.",Caroline M. Hunter,Frantz Pierre,Eugenia Schraa Huh,"Robert Vincent Travers, Jr.",David J. Weinstein,skipped,skipped,skipped,skipped,6,13
001103-00-00340000961821,3,2,1103,"Richard Harding, Jr.",Frantz Pierre,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000963146,5,2,1103,Rachel B. Weinstein,Caroline M. Hunter,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,Alborz Bejnood,Jose Luis Rojas Villarreal,Andrew R. King,Frantz Pierre,"Robert Vincent Travers, Jr.",David J. Weinstein,"Richard Harding, Jr.",6,13
001103-00-00340000966073,8,2,1103,David J. Weinstein,Andrew R. King,Jose Luis Rojas Villarreal,Rachel B. Weinstein,"Robert Vincent Travers, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000974786,8,2,1103,"Richard Harding, Jr.",Elizabeth Clark Polner Hudson,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000975879,2,2,1103,Rachel B. Weinstein,"Robert Vincent Travers, Jr.",Eugenia Schraa Huh,Frantz Pierre,Andrew R. King,Elizabeth Clark Polner Hudson,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,6,13
001103-00-00340000977345,2,2,1103,Caroline M. Hunter,Jose Luis Rojas Villarreal,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000979498,1,2,1103,Jose Luis Rojas Villarreal,Rachel B. Weinstein,David J. Weinstein,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000980543,7,2,1103,Andrew R. King,Elizabeth Clark Polner Hudson,Jose Luis Rojas Villarreal,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000987696,8,2,1103,David J. Weinstein,Jose Luis Rojas Villarreal,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000990338,10,2,1103,David J. Weinstein,Elizabeth Clark Polner Hudson,Alborz Bejnood,Jose Luis Rojas Villarreal,Eugenia Schraa Huh,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000991255,7,2,1103,David J. Weinstein,Eugenia Schraa Huh,Caroline M. Hunter,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000991812,4,2,1103,"Robert Vincent Travers, Jr.",Andrew R. King,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000994990,3,2,1103,Alborz Bejnood,Andrew R. King,Jose Luis Rojas Villarreal,Elizabeth Clark Polner Hudson,David J. Weinstein,Eugenia Schraa Huh,Rachel B. Weinstein,"Richard Harding, Jr.",Frantz Pierre,"Robert Vincent Travers, Jr.",Caroline M. Hunter,6,13
001103-00-00340000995897,4,2,1103,Jose Luis Rojas Villarreal,David J. Weinstein,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00340000996329,6,2,1103,Frantz Pierre,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690003000001,11,2,1103,David J. Weinstein,Jose Luis Rojas Villarreal,Caroline M. Hunter,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690003000002,10,2,1103,Rachel B. Weinstein,Elizabeth Clark Polner Hudson,Caroline M. Hunter,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690003000004,1,2,1103,Caroline M. Hunter,Jose Luis Rojas Villarreal,David J. Weinstein,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690003000005,1,2,1103,Eugenia Schraa Huh,Frantz Pierre,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690003000006,4,2,1103,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690003000008,1,2,1103,Elizabeth Clark Polner Hudson,Caroline M. Hunter,Jose Luis Rojas Villarreal,David J. Weinstein,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690003000009,9,2,1103,"Richard Harding, Jr.",Caroline M. Hunter,Frantz Pierre,Jose Luis Rojas Villarreal,Rachel B. Weinstein,David J. Weinstein,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,"Robert Vincent Travers, Jr.",Alborz Bejnood,skipped,6,13
001103-00-00690003000010,3,2,1103,Andrew R. King,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690003000011,8,2,1103,UWI,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690003000012,10,2,1103,"Richard Harding, Jr.",Rachel B. Weinstein,David J. Weinstein,Jose Luis Rojas Villarreal,"Robert Vincent Travers, Jr.",Caroline M. Hunter,Alborz Bejnood,skipped,skipped,skipped,skipped,6,13
001103-00-00690003000013,5,2,1103,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,David J. Weinstein,Rachel B. Weinstein,Jose Luis Rojas Villarreal,"Richard Harding, Jr.",UWI,skipped,skipped,skipped,skipped,6,13
001103-00-00690003000014,10,2,1103,Rachel B. Weinstein,Eugenia Schraa Huh,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690003000015,5,2,1103,Frantz Pierre,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690003000017,8,2,1103,David J. Weinstein,Elizabeth Clark Polner Hudson,Caroline M. Hunter,Andrew R. King,Jose Luis Rojas Villarreal,Alborz Bejnood,Frantz Pierre,skipped,skipped,skipped,skipped,6,13
001103-00-00690005000001,1,2,1103,Caroline M. Hunter,Andrew R. King,Rachel B. Weinstein,Frantz Pierre,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690005000002,1,2,1103,Rachel B. Weinstein,Andrew R. King,"Richard Harding, Jr.",Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690005000003,1,2,1103,Rachel B. Weinstein,Jose Luis Rojas Villarreal,David J. Weinstein,Alborz Bejnood,"Richard Harding, Jr.",Elizabeth Clark Polner Hudson,Caroline M. Hunter,Andrew R. King,Frantz Pierre,"Robert Vincent Travers, Jr.",Eugenia Schraa Huh,6,13
001103-00-00690008000001,9,2,1103,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690008000002,2,2,1103,Eugenia Schraa Huh,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690008000003,1,2,1103,Jose Luis Rojas Villarreal,Andrew R. King,"Robert Vincent Travers, Jr.",Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690008000004,5,2,1103,Eugenia Schraa Huh,Rachel B. Weinstein,David J. Weinstein,Jose Luis Rojas Villarreal,"Richard Harding, Jr.",Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690008000005,4,2,1103,Elizabeth Clark Polner Hudson,Eugenia Schraa Huh,Rachel B. Weinstein,David J. Weinstein,Jose Luis Rojas Villarreal,"Richard Harding, Jr.",Caroline M. Hunter,skipped,skipped,skipped,skipped,6,13
001103-00-00690008000006,6,2,1103,Eugenia Schraa Huh,Rachel B. Weinstein,David J. Weinstein,Caroline M. Hunter,Jose Luis Rojas Villarreal,Andrew R. King,Elizabeth Clark Polner Hudson,Frantz Pierre,"Richard Harding, Jr.","Robert Vincent Travers, Jr.",Alborz Bejnood,6,13
001103-00-00690008000007,1,2,1103,Eugenia Schraa Huh,Jose Luis Rojas Villarreal,Rachel B. Weinstein,David J. Weinstein,"Richard Harding, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690008000008,11,2,1103,Caroline M. Hunter,Andrew R. King,"Robert Vincent Travers, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690008000009,10,2,1103,Andrew R. King,Caroline M. Hunter,"Robert Vincent Travers, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690008000010,2,2,1103,David J. Weinstein,"Robert Vincent Travers, Jr.",Andrew R. King,Rachel B. Weinstein,"Richard Harding, Jr.",Jose Luis Rojas Villarreal,Frantz Pierre,Alborz Bejnood,skipped,skipped,skipped,6,13
001103-00-00690008000011,11,2,1103,Rachel B. Weinstein,David J. Weinstein,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,Jose Luis Rojas Villarreal,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690008000012,2,2,1103,David J. Weinstein,Rachel B. Weinstein,Jose Luis Rojas Villarreal,Caroline M. Hunter,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690008000013,4,2,1103,David J. Weinstein,"Richard Harding, Jr.",Rachel B. Weinstein,Andrew R. King,Jose Luis Rojas Villarreal,Elizabeth Clark Polner Hudson,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690008000014,4,2,1103,David J. Weinstein,Rachel B. Weinstein,Caroline M. Hunter,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690008000015,5,2,1103,David J. Weinstein,"Richard Harding, Jr.",Rachel B. Weinstein,Eugenia Schraa Huh,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690008000016,3,2,1103,David J. Weinstein,"Richard Harding, Jr.",Eugenia Schraa Huh,Jose Luis Rojas Villarreal,Caroline M. Hunter,Andrew R. King,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690009000001,11,2,1103,Rachel B. Weinstein,David J. Weinstein,Eugenia Schraa Huh,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690009000002,8,2,1103,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690009000003,2,2,1103,Jose Luis Rojas Villarreal,David J. Weinstein,Caroline M. Hunter,Rachel B. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690009000004,10,2,1103,Rachel B. Weinstein,Caroline M. Hunter,Alborz Bejnood,Jose Luis Rojas Villarreal,Eugenia Schraa Huh,"Richard Harding, Jr.",Elizabeth Clark Polner Hudson,David J. Weinstein,Andrew R. King,"Robert Vincent Travers, Jr.",skipped,6,13
001103-00-00690009000005,8,2,1103,Rachel B. Weinstein,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690009000006,7,2,1103,David J. Weinstein,Rachel B. Weinstein,Jose Luis Rojas Villarreal,Caroline M. Hunter,Elizabeth Clark Polner Hudson,"Richard Harding, Jr.",Andrew R. King,skipped,skipped,skipped,skipped,6,13
001103-00-00690009000007,5,2,1103,Andrew R. King,Eugenia Schraa Huh,"Richard Harding, Jr.",Rachel B. Weinstein,Alborz Bejnood,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690009000008,10,2,1103,Eugenia Schraa Huh,Elizabeth Clark Polner Hudson,Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690009000009,1,2,1103,Eugenia Schraa Huh,Jose Luis Rojas Villarreal,"Robert Vincent Travers, Jr.",Alborz Bejnood,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690009000010,9,2,1103,Jose Luis Rojas Villarreal,Caroline M. Hunter,Frantz Pierre,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690009000011,4,2,1103,Rachel B. Weinstein,Andrew R. King,David J. Weinstein,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690009000012,6,2,1103,Rachel B. Weinstein,Jose Luis Rojas Villarreal,Caroline M. Hunter,David J. Weinstein,Alborz Bejnood,Eugenia Schraa Huh,Frantz Pierre,"Robert Vincent Travers, Jr.",Elizabeth Clark Polner Hudson,"Richard Harding, Jr.",Andrew R. King,6,13
001103-00-00690009000013,4,2,1103,David J. Weinstein,Eugenia Schraa Huh,Rachel B. Weinstein,Andrew R. King,Caroline M. Hunter,Jose Luis Rojas Villarreal,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690009000014,8,2,1103,Andrew R. King,Caroline M. Hunter,Rachel B. Weinstein,David J. Weinstein,"Richard Harding, Jr.","Robert Vincent Travers, Jr.",skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690009000015,11,2,1103,Andrew R. King,"Robert Vincent Travers, Jr.",Caroline M. Hunter,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
001103-00-00690009000016,4,2,1103,Andrew R. King,Caroline M. Hunter,"Robert Vincent Travers, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,6,13
