,file,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,numCands,plurality,IRV,top-two,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,smith
1108,d106e6dd09.csv,['2'],['2'],['2'],3,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],[']'],"['3', '1']",['2']
1109,d0d1fea351.csv,['1'],['1'],['1'],5,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
1110,d0a4566129.csv,['4'],['4'],['4'],4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"[""'""]",['4'],['4']
1111,d04ad32b6b.csv,['1'],['1'],['1'],5,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],"['1', '5']",['1']
1112,cfa0ee73fa.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],"['3', '1']",['3']
1113,cf956d8ccc.csv,['3'],['3'],['3'],3,['1'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]",['1'],['3']
1114,cf8033ed46.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['3', '1']",['1']
1115,cf70799c98.csv,['12'],['6'],['6'],12,['12'],['6'],['12'],['12'],['6'],['6'],['6'],['6'],['6'],['6'],"[""'""]",['1'],['6']
1116,cf6370da30.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']","['3', '1']",['1']
1117,cf5e8082b1.csv,['2'],['2'],['2'],3,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"['""']","['3', '1']",['2']
1118,cf54ed1b81.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"[""'""]","['1', '5']",['5']
1119,cf52637f16.csv,['1'],['1'],['1'],4,['4'],['4'],['4'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['4'],['1']
1120,cec318c3e7.csv,['1'],['1'],['1'],8,['8'],['1'],['8'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
1121,ce05665d54.csv,['4'],['4'],['4'],4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],[']'],['1'],['4']
1122,cd52dee303.csv,['2'],['2'],['2'],4,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"[""'""]",['1'],['2']
1123,cd3e1e0022.csv,['18'],['18'],['18'],18,['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['['],['1'],['18']
1124,ccf448a5be.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]",['3'],['3']
1125,ccdd56fd89.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],['3'],['3']
1126,cc94e10365.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]","['3', '1']",['3']
1127,cc5aae67fc.csv,['6'],['6'],['6'],6,['3'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],[']'],"['1', '6']",['6']
1128,cc2975f67b.csv,['2'],['2'],['2'],4,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['['],['1'],['2']
1129,cc19928b9c.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']",['1'],['1']
1130,cbe08d8e57.csv,['5'],['5'],['5'],21,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"[""'""]","['1', '21']",['5']
1131,cb542efa27.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['3'],['1']
1132,cafd25fb46.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['['],['5'],['5']
1133,caedf0ad39.csv,['10'],['10'],['10'],10,['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],"['""']",['1'],['10']
1134,caa9970593.csv,['4'],['4'],['4'],4,['1'],['3'],['3'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"['1', '4']",['4']
1135,ca7f502857.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],"['3', '1']",['1']
1136,ca4e0ddfe6.csv,['2'],['2'],['2'],11,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],[']'],"['11', '1']",['2']
1137,ca486b7d61.csv,['7'],['7'],['7'],7,['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],"[""'""]",['1'],['7']
1138,ca1ee127b4.csv,['3'],['3'],['3'],8,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]",['8'],['3']
1139,c9cfe06df1.csv,['1'],['1'],['1'],3,['3'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']",['3'],['1']
1140,c9c772de1f.csv,['9'],['9'],['9'],9,['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],[']'],['1'],['9']
1141,c933d9f055.csv,['2'],['2'],['2'],5,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['['],['1'],['2']
1142,c91bfcdf2d.csv,['9'],['9'],['9'],9,['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],['9'],[']'],['1'],['9']
1143,c8d8cb3cd7.csv,['12'],['12'],['12'],12,['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['1'],"['2', '3']",['12']
1144,c8d4ba48ff.csv,['1'],['1'],['1'],6,['2'],['2'],['2'],['1'],['2'],['2'],['2'],['2'],['2'],['2'],['['],"['1', '6']",['2']
1145,c8cb5fa285.csv,['2'],['2'],['2'],12,['3'],['3'],['3'],['2'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]","['1', '12']",['3']
1146,c8afa0c29e.csv,['2'],['2'],['2'],3,['3'],['1'],['1'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['['],['2'],['2']
1147,c8ae85882b.csv,['1'],['1'],['1'],4,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']","['1', '4']",['1']
1148,c8a5f913da.csv,['8'],['8'],['8'],8,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],[']'],['1'],['8']
1149,c8991dd905.csv,['1'],['1'],['1'],5,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['5'],['1']
1150,c87a87a200.csv,['1'],['1'],['1'],11,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['11'],['1']
1151,c82068758d.csv,['1'],['1'],['1'],6,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
1152,c77b96228b.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"['""']","['3', '1']",['3']
1153,c76d4fdaca.csv,['8'],['8'],['8'],8,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],"['""']",['1'],['8']
1154,c70603cfd7.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],['3'],['3']
1155,c6c92c97c1.csv,['4'],['4'],['4'],4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['['],"['2', '1']",['4']
1156,c6c028eb96.csv,['3'],['3'],['3'],3,['2'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],['3'],['3']
1157,c68e9768b7.csv,['1'],['1'],['1'],6,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
1158,c6196e3430.csv,['10'],['10'],['10'],10,['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],"[""'""]",['10'],['10']
1159,c5ca6f89d2.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]","['3', '1']",['3']
1160,c55223153a.csv,['3'],['3'],['3'],4,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]",['4'],['3']
1161,c52ae8d89e.csv,['7'],['7'],['7'],7,['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],['7'],"[""'""]",['1'],['7']
1162,c49566b3eb.csv,['2'],['2'],['2'],5,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['['],['5'],['2']
1163,c4904cab24.csv,['6'],['6'],['6'],6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],[']'],['1'],['6']
1164,c46b966c9b.csv,['6'],['6'],['6'],6,['3'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['['],['6'],['6']
1165,c462b25ab4.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],"['3', '1']",['3']
1166,c419ac8466.csv,['6'],['6'],['6'],6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],[']'],['6'],['6']
1167,c410567da2.csv,['2'],['2'],['2'],3,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"[""'""]","['3', '1']",['2']
1168,c4061cbe0a.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
1169,c37fd67c1a.csv,['1'],['1'],['1'],3,['2'],['3'],['3'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['3'],['1']
1170,c37f82e37b.csv,['5'],['5'],['5'],5,['4'],['4'],['4'],['5'],['4'],['4'],['4'],['4'],['4'],['4'],"[""'""]",['1'],['4']
1171,c30ea11814.csv,['2'],['2'],['2'],3,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['['],['1'],['2']
1172,c2a7275a4a.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['3', '1']",['1']
1173,c2598abc64.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]","['3', '1']",['3']
1174,c22b56e793.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]","['3', '1']",['3']
1175,c1bfc1aeba.csv,['3'],['3'],['3'],4,['4'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],[']'],"['3', '1', '4']",['3']
1176,c19257fc60.csv,['1'],['1'],['1'],5,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
1177,c18ba9eaaf.csv,['2'],['2'],['2'],8,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2']
1178,c120ebf69c.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],"['3', '1']",['3']
1179,c1175fa08d.csv,['31'],['31'],['31'],31,['31'],['31'],['31'],['31'],['31'],['31'],['31'],['31'],['31'],['31'],"[""'""]",['1'],['31']
1180,c105a4a03c.csv,['1'],['1'],['1'],10,['1'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],"[""'""]",['1'],['10']
1181,c100b54f2f.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]",['3'],['3']
1182,c0a2e57b26.csv,['2'],['2'],['2'],5,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['['],['2'],['2']
1183,c07f7bce89.csv,['1'],['1'],['1'],8,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],"[""'""]",['1'],['8']
1184,c0717292e3.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],"['3', '1']",['1']
1185,bfa98a3ac5.csv,['5'],['1'],['5'],5,['1'],['1'],['1'],['5'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['5'],['1']
1186,bf38a33ead.csv,['1'],['1'],['1'],6,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
1187,bf3157a04d.csv,['1'],['1'],['1'],6,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
1188,bf1ddcc0ee.csv,['26'],['26'],['26'],26,['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],"[""'""]",['26'],['26']
1189,bea2f60666.csv,['3'],['3'],['3'],6,['4'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]","['1', '6']",['3']
1190,be7fcc5716.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],[']'],"['3', '1', '5']",['5']
1191,be57d28b78.csv,['12'],['12'],['12'],12,['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],[']'],['1'],['12']
1192,be189ca9f5.csv,"['2', '4']",['2'],['2'],7,['1'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"[""'""]","['1', '4', '6']",['4']
1193,bdab563646.csv,['1'],['1'],['1'],5,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
1194,bda921f216.csv,['2'],['5'],['2'],6,['2'],['2'],['2'],['2'],['5'],['5'],['5'],['5'],['5'],['5'],"[""'""]",['1'],['5']
1195,bd8e7b8c61.csv,['4'],['4'],['4'],4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"[""'""]",['1'],['4']
1196,bd8a6a1537.csv,['1'],['1'],['1'],5,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
1197,bd2fc27e90.csv,['8'],['8'],['8'],8,['1'],['1'],['1'],['1'],['8'],['8'],['8'],['8'],['8'],['8'],[']'],"['1', '8']",['8']
1198,bcf94f2e2c.csv,['4'],['4'],['4'],4,['1'],['1'],['1'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['['],['4'],['4']
1199,bc9830fe94.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],['3'],['3']
1200,bc8f8e049a.csv,['4'],['4'],['4'],4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['1'],['4']
1201,bc5349b96b.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],"['3', '1']",['3']
1202,bc25a25e08.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]","['3', '1']",['3']
1203,bbf60746fb.csv,['11'],['11'],['11'],11,['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['['],['1'],['11']
1204,bbdf4553e6.csv,['6'],['6'],['6'],6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"[""'""]",['1'],['6']
1205,bb8a63e842.csv,['2'],['2'],['2'],4,['1'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],[']'],['4'],['2']
1206,bb4c7d2ad8.csv,['1'],['1'],['1'],4,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
1207,bb267d8067.csv,['3'],['3'],['3'],18,['8'],['8'],['8'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],[']'],['1'],['3']
1208,bb207cac0b.csv,['13'],['13'],['13'],13,['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],"[""'""]",['1'],['13']
1209,baf2f85125.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],"['3', '1']",['1']
1210,badd952b91.csv,['1'],['1'],['1'],5,['2'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['5'],['1']
1211,ba5772ce19.csv,['8'],['8'],['8'],8,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],"['""']",['1'],['8']
1212,ba477c1f3f.csv,['17'],['17'],['17'],17,['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],[']'],['17'],['17']
1213,ba42ee21ff.csv,['2'],['2'],['2'],3,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"[""'""]",['1'],['2']
1214,ba3843c6dc.csv,['8'],['4'],['8'],8,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],[']'],['8'],['8']
1215,ba37b02a09.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]","['3', '1']",['1']
1216,ba21f2709d.csv,['1'],['1'],['1'],3,['3'],['3'],['3'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],"['3', '1']",['1']
1217,ba215e4b1d.csv,['6'],['6'],['6'],6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"['""']",['6'],['6']
1218,b9daddfe37.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],['3'],['3']
1219,b958edca21.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['3'],['1']
1220,b92743733a.csv,['2'],['2'],['2'],3,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['['],"['3', '1']",['2']
1221,b8eeeb1703.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"[""'""]",['5'],['5']
1222,b8a48601b3.csv,['1'],['1'],['1'],6,['6'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
1223,b7ad593c1b.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"['""']",['3'],['3']
1224,b78b82af23.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],[']'],"['1', '5']",['5']
1225,b7667ab450.csv,['11'],['11'],['11'],11,['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['11'],['1'],['11'],['11']
1226,b6e32de6f4.csv,['1'],['1'],['1'],5,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['5'],['1']
1227,b6cb63d9ec.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],[']'],"['3', '1']",['3']
1228,b6667a6f1e.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"['""']",['1'],['1']
1229,b649caa8e2.csv,['6'],['6'],['6'],6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],[']'],"['1', '6']",['6']
1230,b63024d2bb.csv,['1'],['1'],['1'],5,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['5'],['1']
1231,b5784ad506.csv,['1'],['1'],['1'],4,['4'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
1232,b55e46b204.csv,['1'],['1'],['1'],6,['2'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
1233,b52205961c.csv,['2'],['2'],['2'],6,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['['],['6'],['2']
1234,b50ceba68c.csv,['3'],['3'],['3'],3,['2'],['2'],['2'],['3'],[],['3'],['2'],['2'],['3'],['3'],"[""'""]","['3', '1']","['2', '3', '1']"
1235,b4d3d436d0.csv,['1'],['1'],['1'],8,['8'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['1'],['1']
1236,b484d8a5d2.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],[']'],['1'],['5']
1237,b471536a35.csv,['2'],['2'],['2'],4,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],[']'],['4'],['2']
1238,b461b70ee5.csv,['10'],['10'],['10'],10,['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],"[""'""]",['10'],['10']
1239,b4342e61e7.csv,['4'],['4'],['4'],4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"[""'""]",['1'],['4']
1240,b41ee19faa.csv,['4'],['4'],['4'],4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['['],['4'],['4']
1241,b39423fb58.csv,['4'],['4'],['4'],4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"['""']","['1', '4']",['4']
1242,b393cdf0ce.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
1243,b35d82a81d.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"['""']","['3', '1']",['3']
1244,b2e2cb92a3.csv,['4'],['4'],['4'],4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"['""']","['1', '4']",['4']
1245,b2d0f7ebb7.csv,['10'],['9'],['10'],10,['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['['],"['2', '1', '10']",['10']
1246,b29d3be438.csv,['8'],['8'],['8'],8,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['['],['8'],['8']
1247,b2956bd326.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],"['3', '1']",['1']
1248,b254e5cf52.csv,['9'],['9'],['9'],9,['1'],['1'],['1'],['1'],['9'],['9'],['9'],['9'],['9'],['9'],"[""'""]",['9'],['9']
1249,b23c4262f2.csv,['1'],['2'],['1'],6,['6'],['1'],['1'],['2'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
1250,b0c4ca9556.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['3'],['1']
1251,b07588a4ca.csv,['4'],['4'],['4'],4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['['],['4'],['4']
1252,b05279b368.csv,['12'],['12'],['12'],12,['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['['],['1'],['12']
1253,b03c5079f0.csv,['1'],['1'],['1'],3,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],[']'],['1'],['1']
1254,b035c09e5b.csv,['6'],['6'],['6'],6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['['],['6'],['6']
1255,af4853d6cf.csv,['1'],['1'],['1'],3,['3'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],"[""'""]",['1'],['1']
1256,af2806566c.csv,['5'],['5'],['5'],5,['2'],['2'],['2'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],"[""'""]",['5'],['5']
1257,aeb79dfcfd.csv,['8'],['8'],['8'],8,['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],['8'],"[""'""]",['1'],['8']
1258,ad4303f26f.csv,['16'],['16'],['16'],16,['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],"[""'""]",['1'],['16']
1259,ad0e3a88cb.csv,['4'],['4'],['4'],4,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],[']'],"['1', '4']",['4']
1260,ace3e1db6a.csv,['12'],['4'],['12'],12,['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['['],['12'],['12']
1261,ac93396602.csv,['1'],['6'],['1'],6,['6'],['6'],['6'],['1'],['6'],['6'],['6'],['6'],['6'],['6'],"[""'""]",['1'],['6']
1262,ac0947fdaf.csv,['27'],['27'],['27'],27,['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['27'],['['],['27'],['27']
1263,abdeb2f802.csv,['4'],['4'],['4'],5,['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],['4'],"['""']","['1', '5']",['4']
1264,aba2cadf89.csv,['2'],['2'],['2'],6,['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],['2'],"['""']",['1'],['2']
1265,ab5c4097a2.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],['3'],['3']
1266,ab5060eb69.csv,['1'],['1'],['1'],5,['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['1'],['['],['5'],['1']
1267,ab01b1a93e.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],"['3', '1']",['3']
1268,aadb0e98fe.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],[']'],['3'],['3']
1269,aac8e0f780.csv,['1'],['1'],['1'],6,['3'],['3'],['3'],['1'],[],['1'],['3'],['2'],['1'],['1'],[']'],['6'],"['2', '3', '1']"
1270,aa464eaa70.csv,['6'],['6'],['6'],6,['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],"['""']",['1'],['6']
1271,aa1b41b208.csv,['6'],['6'],['6'],6,['2'],['6'],['2'],['6'],['6'],['6'],['6'],['6'],['6'],['6'],[']'],['6'],['6']
1272,aa085809fd.csv,['5'],['5'],['5'],5,['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],['5'],[']'],['1'],['5']
1273,a973f5cedb.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],"[""'""]","['3', '1']",['3']
1274,a891f13d87.csv,['31'],['31'],['31'],31,['31'],['31'],['31'],['31'],['31'],['31'],['31'],['31'],['31'],['31'],"[""'""]",['1'],['31']
1275,a80a5a28ab.csv,['3'],['3'],['3'],3,['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],['['],"['3', '1']",['3']
1276,a7849b1f37.csv,['3'],['3'],['3'],3,['2'],['2'],['2'],['3'],['3'],['3'],['3'],['3'],['3'],['3'],[']'],['3'],['3']
