voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,num_positions
755,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,John MCINTYRE Independent,Cara RAE Scottish Green Party,Samuel Oludare YEROKUN Alba Party for independence,Fraser PAUL Scottish Conservative and Unionist,skipped,4
756,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
757,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
758,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
759,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
760,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
761,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
762,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
763,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
764,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
765,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
766,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
767,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
768,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
769,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
770,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
771,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
772,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
773,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
774,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
775,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
776,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
777,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
778,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
779,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
780,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
781,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
782,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
783,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
784,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
785,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
786,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
787,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
788,KENNY MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,MAGS MACLAREN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
789,KENNY MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,MAGS MACLAREN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
790,KENNY MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,MAGS MACLAREN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
791,KENNY MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,MAGS MACLAREN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
792,Samuel Oludare YEROKUN Alba Party for independence,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Cara RAE Scottish Green Party,John MCINTYRE Independent,Mark BAILEY Scottish Liberal Democrats,Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,Fraser PAUL Scottish Conservative and Unionist,skipped,4
793,Fraser PAUL Scottish Conservative and Unionist,John MCINTYRE Independent,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,Samuel Oludare YEROKUN Alba Party for independence,Ben SMITH Scottish Labour Party,Cara RAE Scottish Green Party,Janis MCDONALD Scottish Labour Party,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Mark BAILEY Scottish Liberal Democrats,skipped,4
794,Ben SMITH Scottish Labour Party,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Mark BAILEY Scottish Liberal Democrats,Cara RAE Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
795,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,Fraser PAUL Scottish Conservative and Unionist,Cara RAE Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
796,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Cara RAE Scottish Green Party,Samuel Oludare YEROKUN Alba Party for independence,John MCINTYRE Independent,Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,Fraser PAUL Scottish Conservative and Unionist,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,4
797,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Cara RAE Scottish Green Party,John MCINTYRE Independent,Samuel Oludare YEROKUN Alba Party for independence,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Mark BAILEY Scottish Liberal Democrats,Fraser PAUL Scottish Conservative and Unionist,skipped,4
798,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,John MCINTYRE Independent,Ben SMITH Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
799,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
800,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
801,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
802,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
803,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
804,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
805,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
806,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
807,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
808,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
809,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
810,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
811,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
812,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
813,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
814,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
815,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
816,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
817,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
818,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
819,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
820,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
821,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
822,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
823,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
824,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
825,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
826,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
827,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
828,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
829,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
830,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
831,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
832,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
833,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
834,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
835,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
