file,candidate_removed,plurality,IRV,top-two,borda-pm,top-3-truncation,condorcet,minimax,smith,smith-minimax,ranked-pairs
american/Alaska/Alaska_11082022_HouseDistrict33.csv,none,"Prax, Glenn M. ""Mike""","Prax, Glenn M. ""Mike""",unknown,"Prax, Glenn M. ""Mike""","Prax, Glenn M. ""Mike""","Prax, Glenn M. ""Mike""","Prax, Glenn M. ""Mike""","Prax, Glenn M. ""Mike""","Prax, Glenn M. ""Mike""","Prax, Glenn M. ""Mike"""
american/Alaska/Alaska_11082022_HouseDistrict27.csv,none,"Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David"
american/Alaska/Alaska_11082022_HouseDistrict27.csv,"Eastman, David","Graham, Stuart R. ""Stu""","Graham, Stuart R. ""Stu""","Graham, Stuart R. ""Stu""","Graham, Stuart R. ""Stu""","Graham, Stuart R. ""Stu""","Graham, Stuart R. ""Stu""","Graham, Stuart R. ""Stu""","Graham, Stuart R. ""Stu""","Graham, Stuart R. ""Stu""","Graham, Stuart R. ""Stu"""
american/Alaska/Alaska_11082022_HouseDistrict27.csv,"Graham, Stuart R. ""Stu""","Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David"
american/Alaska/Alaska_11082022_HouseDistrict27.csv,"Carpenter, Brendan R.","Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David"
american/Alaska/Alaska_11082022_HouseDistrict40.csv,none,"Patkotak, Josiah B. ""Aullaqsruaq""","Patkotak, Josiah B. ""Aullaqsruaq""",unknown,"Patkotak, Josiah B. ""Aullaqsruaq""","Patkotak, Josiah B. ""Aullaqsruaq""","Patkotak, Josiah B. ""Aullaqsruaq""","Patkotak, Josiah B. ""Aullaqsruaq""","Patkotak, Josiah B. ""Aullaqsruaq""","Patkotak, Josiah B. ""Aullaqsruaq""","Patkotak, Josiah B. ""Aullaqsruaq"""
american/Alaska/Alaska_11052024_StateHouseD33.csv,none,"Prax, Glenn ""Mike""","Prax, Glenn ""Mike""",unknown,"Prax, Glenn ""Mike""","Prax, Glenn ""Mike""","Prax, Glenn ""Mike""","Prax, Glenn ""Mike""","Prax, Glenn ""Mike""","Prax, Glenn ""Mike""","Prax, Glenn ""Mike"""
american/Alaska/Alaska_11052024_StateHouseD27.csv,none,"Underwood, Jubilee L.","Underwood, Jubilee L.","Underwood, Jubilee L.","Underwood, Jubilee L.","Underwood, Jubilee L.","Underwood, Jubilee L.","Underwood, Jubilee L.","Underwood, Jubilee L.","Underwood, Jubilee L.","Underwood, Jubilee L."
american/Alaska/Alaska_11052024_StateHouseD27.csv,"Underwood, Jubilee L.","Eastman, David","Eastman, David",unknown,"Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David","Eastman, David"
american/Alaska/Alaska_11052024_StateHouseD27.csv,"Eastman, David","Underwood, Jubilee L.","Underwood, Jubilee L.",unknown,"Underwood, Jubilee L.","Underwood, Jubilee L.","Underwood, Jubilee L.","Underwood, Jubilee L.","Underwood, Jubilee L.","Underwood, Jubilee L.","Underwood, Jubilee L."
american/Alaska/Alaska_11082022_HouseDistrict1.csv,none,"Ortiz, Daniel H. ""Dan""","Ortiz, Daniel H. ""Dan""","Ortiz, Daniel H. ""Dan""","Ortiz, Daniel H. ""Dan""","Ortiz, Daniel H. ""Dan""","Ortiz, Daniel H. ""Dan""","Ortiz, Daniel H. ""Dan""","Ortiz, Daniel H. ""Dan""","Ortiz, Daniel H. ""Dan""","Ortiz, Daniel H. ""Dan"""
american/Alaska/Alaska_11082022_HouseDistrict1.csv,"Bynum, Jeremy T.","Ortiz, Daniel H. ""Dan""","Ortiz, Daniel H. ""Dan""",unknown,"Ortiz, Daniel H. ""Dan""","Ortiz, Daniel H. ""Dan""","Ortiz, Daniel H. ""Dan""","Ortiz, Daniel H. ""Dan""","Ortiz, Daniel H. ""Dan""","Ortiz, Daniel H. ""Dan""","Ortiz, Daniel H. ""Dan"""
american/Alaska/Alaska_11082022_HouseDistrict1.csv,"Ortiz, Daniel H. ""Dan""","Bynum, Jeremy T.","Bynum, Jeremy T.",unknown,"Bynum, Jeremy T.","Bynum, Jeremy T.","Bynum, Jeremy T.","Bynum, Jeremy T.","Bynum, Jeremy T.","Bynum, Jeremy T.","Bynum, Jeremy T."
american/Alaska/Alaska_11052024_StateHouseD26.csv,none,"Tilton, Cathy","Tilton, Cathy",unknown,"Tilton, Cathy","Tilton, Cathy","Tilton, Cathy","Tilton, Cathy","Tilton, Cathy","Tilton, Cathy","Tilton, Cathy"
american/Alaska/Alaska_11052024_StateHouseD32.csv,none,"Stapp, Will","Stapp, Will","Stapp, Will","Stapp, Will","Stapp, Will","Stapp, Will","Stapp, Will","Stapp, Will","Stapp, Will","Stapp, Will"
american/Alaska/Alaska_11052024_StateHouseD32.csv,"Damron, Gary K.","Stapp, Will","Stapp, Will",unknown,"Stapp, Will","Stapp, Will","Stapp, Will","Stapp, Will","Stapp, Will","Stapp, Will","Stapp, Will"
american/Alaska/Alaska_11052024_StateHouseD32.csv,"Stapp, Will","Damron, Gary K.","Damron, Gary K.",unknown,"Damron, Gary K.","Damron, Gary K.","Damron, Gary K.","Damron, Gary K.","Damron, Gary K.","Damron, Gary K.","Damron, Gary K."
american/Alaska/Alaska_11052024_StateHouseD1.csv,none,"Bynum, Jeremy T.","Bynum, Jeremy T.","Bynum, Jeremy T.","Bynum, Jeremy T.","Bynum, Jeremy T.","Moran, Agnes C.","Moran, Agnes C.","Moran, Agnes C.","Moran, Agnes C.","Moran, Agnes C."
american/Alaska/Alaska_11052024_StateHouseD1.csv,"Echohawk, Grant","Bynum, Jeremy T.","Bynum, Jeremy T.","Bynum, Jeremy T.","Bynum, Jeremy T.","Bynum, Jeremy T.","Moran, Agnes C.","Moran, Agnes C.","Moran, Agnes C.","Moran, Agnes C.","Moran, Agnes C."
american/Alaska/Alaska_11052024_StateHouseD1.csv,"Bynum, Jeremy T.","Moran, Agnes C.","Moran, Agnes C.","Moran, Agnes C.","Moran, Agnes C.","Moran, Agnes C.","Moran, Agnes C.","Moran, Agnes C.","Moran, Agnes C.","Moran, Agnes C.","Moran, Agnes C."
american/Alaska/Alaska_11052024_StateHouseD1.csv,"Moran, Agnes C.","Bynum, Jeremy T.","Bynum, Jeremy T.","Bynum, Jeremy T.","Bynum, Jeremy T.","Bynum, Jeremy T.","Bynum, Jeremy T.","Bynum, Jeremy T.","Bynum, Jeremy T.","Bynum, Jeremy T.","Bynum, Jeremy T."
american/Alaska/Alaska_11082022_SenateDistrictA.csv,none,"Stedman, Bert K.","Stedman, Bert K.","Stedman, Bert K.","Stedman, Bert K.","Stedman, Bert K.","Stedman, Bert K.","Stedman, Bert K.","Stedman, Bert K.","Stedman, Bert K.","Stedman, Bert K."
american/Alaska/Alaska_11082022_SenateDistrictA.csv,"Stedman, Bert K.","Sheldon, Mike","Sheldon, Mike",unknown,"Sheldon, Mike","Sheldon, Mike","Sheldon, Mike","Sheldon, Mike","Sheldon, Mike","Sheldon, Mike","Sheldon, Mike"
american/Alaska/Alaska_11082022_SenateDistrictA.csv,"Sheldon, Mike","Stedman, Bert K.","Stedman, Bert K.",unknown,"Stedman, Bert K.","Stedman, Bert K.","Stedman, Bert K.","Stedman, Bert K.","Stedman, Bert K.","Stedman, Bert K.","Stedman, Bert K."
american/Alaska/Alaska_11052024_StateSenateJ.csv,none,"Dunbar, Forrest","Dunbar, Forrest","Dunbar, Forrest","Dunbar, Forrest","Dunbar, Forrest","Dunbar, Forrest","Dunbar, Forrest","Dunbar, Forrest","Dunbar, Forrest","Dunbar, Forrest"
american/Alaska/Alaska_11052024_StateSenateJ.csv,"Smith, Cheronda L.","Dunbar, Forrest","Dunbar, Forrest",unknown,"Dunbar, Forrest","Dunbar, Forrest","Dunbar, Forrest","Dunbar, Forrest","Dunbar, Forrest","Dunbar, Forrest","Dunbar, Forrest"
american/Alaska/Alaska_11052024_StateSenateJ.csv,"Dunbar, Forrest","Smith, Cheronda L.","Smith, Cheronda L.",unknown,"Smith, Cheronda L.","Smith, Cheronda L.","Smith, Cheronda L.","Smith, Cheronda L.","Smith, Cheronda L.","Smith, Cheronda L.","Smith, Cheronda L."
american/Alaska/Alaska_11052024_StateSenateH.csv,none,"Claman, Matt","Claman, Matt","Claman, Matt","Claman, Matt","Claman, Matt","Claman, Matt","Claman, Matt","Claman, Matt","Claman, Matt","Claman, Matt"
american/Alaska/Alaska_11052024_StateSenateH.csv,"Claman, Matt","Vazquez, Liz","Vazquez, Liz",unknown,"Vazquez, Liz","Vazquez, Liz","Vazquez, Liz","Vazquez, Liz","Vazquez, Liz","Vazquez, Liz","Vazquez, Liz"
american/Alaska/Alaska_11052024_StateSenateH.csv,"Vazquez, Liz","Claman, Matt","Claman, Matt",unknown,"Claman, Matt","Claman, Matt","Claman, Matt","Claman, Matt","Claman, Matt","Claman, Matt","Claman, Matt"
american/Alaska/Alaska_11082022_SenateDistrictC.csv,none,"Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary"
american/Alaska/Alaska_11082022_SenateDistrictC.csv,"Smith, Heath","Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary"
american/Alaska/Alaska_11082022_SenateDistrictC.csv,"Stevens, Gary","Smith, Heath","Smith, Heath","Smith, Heath","Smith, Heath","Smith, Heath","Smith, Heath","Smith, Heath","Smith, Heath","Smith, Heath","Smith, Heath"
american/Alaska/Alaska_11082022_SenateDistrictC.csv,"Jones, Walter H.","Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary","Stevens, Gary"
american/Alaska/Alaska_11052024_StateHouseD3.csv,none,"Story, Andrea ""Andi""","Story, Andrea ""Andi""",unknown,"Story, Andrea ""Andi""","Story, Andrea ""Andi""","Story, Andrea ""Andi""","Story, Andrea ""Andi""","Story, Andrea ""Andi""","Story, Andrea ""Andi""","Story, Andrea ""Andi"""
american/Alaska/Alaska_11052024_StateHouseD24.csv,none,"Saddler, Dan","Saddler, Dan",unknown,"Saddler, Dan","Saddler, Dan","Saddler, Dan","Saddler, Dan","Saddler, Dan","Saddler, Dan","Saddler, Dan"
american/Alaska/Alaska_11052024_StateHouseD30.csv,none,"McCabe, Kevin J.","McCabe, Kevin J.","McCabe, Kevin J.","McCabe, Kevin J.","McCabe, Kevin J.","McCabe, Kevin J.","McCabe, Kevin J.","McCabe, Kevin J.","McCabe, Kevin J.","McCabe, Kevin J."
american/Alaska/Alaska_11052024_StateHouseD30.csv,"Holmes, Doyle E.","McCabe, Kevin J.","McCabe, Kevin J.",unknown,"McCabe, Kevin J.","McCabe, Kevin J.","McCabe, Kevin J.","McCabe, Kevin J.","McCabe, Kevin J.","McCabe, Kevin J.","McCabe, Kevin J."
american/Alaska/Alaska_11052024_StateHouseD30.csv,"McCabe, Kevin J.","Holmes, Doyle E.","Holmes, Doyle E.",unknown,"Holmes, Doyle E.","Holmes, Doyle E.","Holmes, Doyle E.","Holmes, Doyle E.","Holmes, Doyle E.","Holmes, Doyle E.","Holmes, Doyle E."
american/Alaska/Alaska_11052024_StateHouseD18.csv,none,"Nelson, David","Nelson, David","Nelson, David","Nelson, David","Nelson, David","Groh, Cliff","Groh, Cliff","Groh, Cliff","Groh, Cliff","Groh, Cliff"
american/Alaska/Alaska_11052024_StateHouseD18.csv,"Groh, Cliff","Nelson, David","Nelson, David",unknown,"Nelson, David","Nelson, David","Nelson, David","Nelson, David","Nelson, David","Nelson, David","Nelson, David"
american/Alaska/Alaska_11052024_StateHouseD18.csv,"Nelson, David","Groh, Cliff","Groh, Cliff",unknown,"Groh, Cliff","Groh, Cliff","Groh, Cliff","Groh, Cliff","Groh, Cliff","Groh, Cliff","Groh, Cliff"
american/Alaska/Alaska_11082022_HouseDistrict2.csv,none,"Himschoot, Rebecca","Himschoot, Rebecca","Himschoot, Rebecca","Himschoot, Rebecca","Himschoot, Rebecca","Himschoot, Rebecca","Himschoot, Rebecca","Himschoot, Rebecca","Himschoot, Rebecca","Himschoot, Rebecca"
american/Alaska/Alaska_11082022_HouseDistrict2.csv,"Himschoot, Rebecca","Skaflestad, Kenny","Skaflestad, Kenny",unknown,"Skaflestad, Kenny","Skaflestad, Kenny","Skaflestad, Kenny","Skaflestad, Kenny","Skaflestad, Kenny","Skaflestad, Kenny","Skaflestad, Kenny"
american/Alaska/Alaska_11082022_HouseDistrict2.csv,"Skaflestad, Kenny","Himschoot, Rebecca","Himschoot, Rebecca",unknown,"Himschoot, Rebecca","Himschoot, Rebecca","Himschoot, Rebecca","Himschoot, Rebecca","Himschoot, Rebecca","Himschoot, Rebecca","Himschoot, Rebecca"
american/Alaska/Alaska_11082022_HouseDistrict3.csv,none,"Story, Andrea ""Andi""","Story, Andrea ""Andi""",unknown,"Story, Andrea ""Andi""","Story, Andrea ""Andi""","Story, Andrea ""Andi""","Story, Andrea ""Andi""","Story, Andrea ""Andi""","Story, Andrea ""Andi""","Story, Andrea ""Andi"""
american/Alaska/Alaska_11052024_StateHouseD19.csv,none,"Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G."
american/Alaska/Alaska_11052024_StateHouseD19.csv,"Anderson, Kaylee M.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G."
american/Alaska/Alaska_11052024_StateHouseD19.csv,"Wyatt, Russell O.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G.","Mina, Genevieve G."
american/Alaska/Alaska_11052024_StateHouseD19.csv,"Mina, Genevieve G.","Anderson, Kaylee M.","Anderson, Kaylee M.","Anderson, Kaylee M.","Anderson, Kaylee M.","Anderson, Kaylee M.","Wyatt, Russell O.","Wyatt, Russell O.","Wyatt, Russell O.","Wyatt, Russell O.","Wyatt, Russell O."
american/Alaska/Alaska_11052024_StateHouseD31.csv,none,"Dibert, Maxine L.","Dibert, Maxine L.","Dibert, Maxine L.","Dibert, Maxine L.","Dibert, Maxine L.","Dibert, Maxine L.","Dibert, Maxine L.","Dibert, Maxine L.","Dibert, Maxine L.","Dibert, Maxine L."
american/Alaska/Alaska_11052024_StateHouseD31.csv,"Dibert, Maxine L.","LeBon, Bart","LeBon, Bart",unknown,"LeBon, Bart","LeBon, Bart","LeBon, Bart","LeBon, Bart","LeBon, Bart","LeBon, Bart","LeBon, Bart"
american/Alaska/Alaska_11052024_StateHouseD31.csv,"LeBon, Bart","Dibert, Maxine L.","Dibert, Maxine L.",unknown,"Dibert, Maxine L.","Dibert, Maxine L.","Dibert, Maxine L.","Dibert, Maxine L.","Dibert, Maxine L.","Dibert, Maxine L.","Dibert, Maxine L."
american/Alaska/Alaska_11052024_StateHouseD25.csv,none,"Johnson, DeLena M.","Johnson, DeLena M.",unknown,"Johnson, DeLena M.","Johnson, DeLena M.","Johnson, DeLena M.","Johnson, DeLena M.","Johnson, DeLena M.","Johnson, DeLena M.","Johnson, DeLena M."
american/Alaska/Alaska_11052024_StateHouseD2.csv,none,"Himschoot, Rebecca","Himschoot, Rebecca",unknown,"Himschoot, Rebecca","Himschoot, Rebecca","Himschoot, Rebecca","Himschoot, Rebecca","Himschoot, Rebecca","Himschoot, Rebecca","Himschoot, Rebecca"
american/Alaska/Alaska_11082022_SenateDistrictB.csv,none,"Kiehl, Jesse","Kiehl, Jesse",unknown,"Kiehl, Jesse","Kiehl, Jesse","Kiehl, Jesse","Kiehl, Jesse","Kiehl, Jesse","Kiehl, Jesse","Kiehl, Jesse"
american/Alaska/Alaska_11082022_GovernorLieutenantGovernor.csv,none,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom
american/Alaska/Alaska_11082022_GovernorLieutenantGovernor.csv,Dunleavy/Dahlstrom,Gara/Cook,Gara/Cook,Gara/Cook,Walker/Drygas,Walker/Drygas,Gara/Cook,Gara/Cook,Gara/Cook,Gara/Cook,Gara/Cook
american/Alaska/Alaska_11082022_GovernorLieutenantGovernor.csv,Pierce/Grunwald,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom
american/Alaska/Alaska_11082022_GovernorLieutenantGovernor.csv,Gara/Cook,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom
american/Alaska/Alaska_11082022_GovernorLieutenantGovernor.csv,Walker/Drygas,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom,Dunleavy/Dahlstrom
american/Alaska/Alaska_11082022_SenateDistrictQ.csv,none,"Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr."
american/Alaska/Alaska_11082022_SenateDistrictQ.csv,"Myers, Robert H. Jr.","Bennett, John D.","Bennett, John D.","Bennett, John D.","Bennett, John D.","Bennett, John D.","Bennett, John D.","Bennett, John D.","Bennett, John D.","Bennett, John D.","Bennett, John D."
american/Alaska/Alaska_11082022_SenateDistrictQ.csv,"Serkov, Arthur P.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr."
american/Alaska/Alaska_11082022_SenateDistrictQ.csv,"Bennett, John D.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr.","Myers, Robert H. Jr."
american/Alaska/Alaska_11082022_SenateDistrictF.csv,none,"Kaufman, James D.","Kaufman, James D.","Kaufman, James D.","Kaufman, James D.","Kaufman, James D.","Park, Janice L.","Park, Janice L.","Park, Janice L.","Park, Janice L.","Park, Janice L."
american/Alaska/Alaska_11082022_SenateDistrictF.csv,"Park, Janice L.","Kaufman, James D.","Kaufman, James D.",unknown,"Kaufman, James D.","Kaufman, James D.","Kaufman, James D.","Kaufman, James D.","Kaufman, James D.","Kaufman, James D.","Kaufman, James D."
american/Alaska/Alaska_11082022_SenateDistrictF.csv,"Kaufman, James D.","Park, Janice L.","Park, Janice L.",unknown,"Park, Janice L.","Park, Janice L.","Park, Janice L.","Park, Janice L.","Park, Janice L.","Park, Janice L.","Park, Janice L."
american/Alaska/Alaska_11052024_StateHouseD6.csv,none,"Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Johnson, Brent","Johnson, Brent","Johnson, Brent","Johnson, Brent","Johnson, Brent"
american/Alaska/Alaska_11052024_StateHouseD6.csv,"Slaughter, Dawson R.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Johnson, Brent","Johnson, Brent","Johnson, Brent","Johnson, Brent","Johnson, Brent"
american/Alaska/Alaska_11052024_StateHouseD6.csv,"Vance, Sarah L.","Johnson, Brent","Johnson, Brent","Johnson, Brent","Johnson, Brent","Johnson, Brent","Johnson, Brent","Johnson, Brent","Johnson, Brent","Johnson, Brent","Johnson, Brent"
american/Alaska/Alaska_11052024_StateHouseD6.csv,"Johnson, Brent","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L."
american/Alaska/Alaska_11052024_StateHouseD21.csv,none,"Mears, Donna C.","Mears, Donna C.","Mears, Donna C.","Mears, Donna C.","Mears, Donna C.","Mears, Donna C.","Mears, Donna C.","Mears, Donna C.","Mears, Donna C.","Mears, Donna C."
american/Alaska/Alaska_11052024_StateHouseD21.csv,"Mears, Donna C.","Sims, Aimée","Sims, Aimée",unknown,"Sims, Aimée","Sims, Aimée","Sims, Aimée","Sims, Aimée","Sims, Aimée","Sims, Aimée","Sims, Aimée"
american/Alaska/Alaska_11052024_StateHouseD21.csv,"Sims, Aimée","Mears, Donna C.","Mears, Donna C.",unknown,"Mears, Donna C.","Mears, Donna C.","Mears, Donna C.","Mears, Donna C.","Mears, Donna C.","Mears, Donna C.","Mears, Donna C."
american/Alaska/Alaska_11052024_StateHouseD35.csv,none,"Carrick, Ashley E.","Carrick, Ashley E.","Carrick, Ashley E.","Carrick, Ashley E.","Carrick, Ashley E.","Carrick, Ashley E.","Carrick, Ashley E.","Carrick, Ashley E.","Carrick, Ashley E.","Carrick, Ashley E."
american/Alaska/Alaska_11052024_StateHouseD35.csv,"McNeill, Ruben A. Jr.","Carrick, Ashley E.","Carrick, Ashley E.",unknown,"Carrick, Ashley E.","Carrick, Ashley E.","Carrick, Ashley E.","Carrick, Ashley E.","Carrick, Ashley E.","Carrick, Ashley E.","Carrick, Ashley E."
american/Alaska/Alaska_11052024_StateHouseD35.csv,"Carrick, Ashley E.","McNeill, Ruben A. Jr.","McNeill, Ruben A. Jr.",unknown,"McNeill, Ruben A. Jr.","McNeill, Ruben A. Jr.","McNeill, Ruben A. Jr.","McNeill, Ruben A. Jr.","McNeill, Ruben A. Jr.","McNeill, Ruben A. Jr.","McNeill, Ruben A. Jr."
american/Alaska/Alaska_11082022_HouseDistrict7.csv,none,"Ruffridge, Justin","Ruffridge, Justin","Ruffridge, Justin","Ruffridge, Justin","Ruffridge, Justin","Gillham, Ronald D. ""Ron""","Gillham, Ronald D. ""Ron""","Gillham, Ronald D. ""Ron""","Gillham, Ronald D. ""Ron""","Gillham, Ronald D. ""Ron"""
american/Alaska/Alaska_11082022_HouseDistrict7.csv,"Gillham, Ronald D. ""Ron""","Ruffridge, Justin","Ruffridge, Justin",unknown,"Ruffridge, Justin","Ruffridge, Justin","Ruffridge, Justin","Ruffridge, Justin","Ruffridge, Justin","Ruffridge, Justin","Ruffridge, Justin"
american/Alaska/Alaska_11082022_HouseDistrict7.csv,"Ruffridge, Justin","Gillham, Ronald D. ""Ron""","Gillham, Ronald D. ""Ron""",unknown,"Gillham, Ronald D. ""Ron""","Gillham, Ronald D. ""Ron""","Gillham, Ronald D. ""Ron""","Gillham, Ronald D. ""Ron""","Gillham, Ronald D. ""Ron""","Gillham, Ronald D. ""Ron""","Gillham, Ronald D. ""Ron"""
american/Alaska/Alaska_11082022_HouseDistrict6.csv,none,"Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Flora, Louis A. ""Louie""","Flora, Louis A. ""Louie""","Flora, Louis A. ""Louie""","Flora, Louis A. ""Louie""","Flora, Louis A. ""Louie""","Flora, Louis A. ""Louie""","Flora, Louis A. ""Louie"""
american/Alaska/Alaska_11082022_HouseDistrict6.csv,"Vance, Sarah L.","Flora, Louis A. ""Louie""","Flora, Louis A. ""Louie""","Flora, Louis A. ""Louie""","Flora, Louis A. ""Louie""","Flora, Louis A. ""Louie""","Flora, Louis A. ""Louie""","Flora, Louis A. ""Louie""","Flora, Louis A. ""Louie""","Flora, Louis A. ""Louie""","Flora, Louis A. ""Louie"""
american/Alaska/Alaska_11082022_HouseDistrict6.csv,"Bryant, Ginger","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Flora, Louis A. ""Louie""","Flora, Louis A. ""Louie""","Flora, Louis A. ""Louie""","Flora, Louis A. ""Louie""","Flora, Louis A. ""Louie"""
american/Alaska/Alaska_11082022_HouseDistrict6.csv,"Flora, Louis A. ""Louie""","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L.","Vance, Sarah L."
american/Alaska/Alaska_11052024_StateHouseD34.csv,none,"Tomaszewski, Frank","Tomaszewski, Frank","Tomaszewski, Frank","Tomaszewski, Frank","Tomaszewski, Frank","Tomaszewski, Frank","Tomaszewski, Frank","Tomaszewski, Frank","Tomaszewski, Frank","Tomaszewski, Frank"
american/Alaska/Alaska_11052024_StateHouseD34.csv,"Cottle, Joy ""Joy Beth""","Tomaszewski, Frank","Tomaszewski, Frank",unknown,"Tomaszewski, Frank","Tomaszewski, Frank","Tomaszewski, Frank","Tomaszewski, Frank","Tomaszewski, Frank","Tomaszewski, Frank","Tomaszewski, Frank"
